pred_delta_ratio,real_delta_ratio,pred_delta,real_delta,real_price
-0.4966229,-0.24032523,-3.0561030859915927,-0.9700000000000273,217.89
-0.28889966,-0.38943955,-1.4173099981313502,-2.1899999999999977,215.7
-0.19485646,-0.44321847,-0.6446739887524109,-2.6299999999999955,213.07
-0.26382393,-0.1437676,-1.4250848912897678,-0.18000000000000682,212.89
-0.68572986,-0.1339896,-4.799165279348156,-0.09999999999999432,212.79
-0.042182006,-0.76222533,0.6417739344090956,-5.239999999999981,207.55
1.3325006,0.10434886,12.487749434161941,1.8499999999999943,209.4
-0.044455405,3.4423096,0.6625072637563973,29.159999999999997,238.56
1.6628008,0.09334862,15.34218021480125,1.759999999999991,240.32
-0.20578972,0.22779596,-0.770989012740647,2.8600000000000136,243.18
-0.2887439,-0.60333306,-1.4783721059654118,-3.9399999999999977,239.24
-0.52169776,-0.39188403,-3.4746772267165227,-2.210000000000008,237.03
-0.661708,-0.55077636,-4.71413562342239,-3.509999999999991,233.52
-0.15613215,-0.21221352,-0.16256473740105082,-0.7400000000000091,232.78
0.14689523,-0.06187694,2.3165006964983688,0.4900000000000091,233.27
-0.22682929,-0.109544635,-0.9305361743876548,0.09999999999999432,233.37
-0.19906886,-0.15721233,-0.7245123771666995,-0.28999999999999204,233.08
-0.08600542,0.20946224,0.4696086544620174,2.7099999999999795,235.79
0.06780784,-0.36377233,1.6130025646871133,-1.9799999999999898,233.81
0.011270691,0.49546838,1.1472414592666969,5.050000000000011,238.86
0.19734961,-0.12665612,2.3765523068178727,-0.040000000000020464,238.82
-0.09263723,0.32618695,0.275558159212396,3.6650000000000205,242.485
-0.1343703,0.41174436,-0.11943030509047281,4.364999999999981,246.85
0.08604899,-0.2696592,1.5888282936482818,-1.210000000000008,245.64
0.22567882,0.20579548,2.99002999861596,2.680000000000007,248.32
0.20491442,-0.3148824,2.7392574477918568,-1.579999999999984,246.74
0.31409782,0.18012826,3.695944956513271,2.469999999999999,249.21
0.30206892,0.30357537,3.624412477290522,3.4799999999999898,252.69
0.3958877,1.0210353,4.3685690458480115,9.350000000000023,262.04
0.23696324,-0.06309919,2.898465728329342,0.47999999999996135,262.52
0.48465163,0.14712755,5.191983879804237,2.2000000000000455,264.72
-0.007579511,0.842587,1.0015202183303995,7.889999999999986,272.61
-0.344107,-0.12176712,-1.9649052651819408,0.0,272.61
-0.23900157,-0.27088144,-0.8626715096194604,-1.2200000000000273,271.39
-0.77871114,-0.15476783,-5.727486030283666,-0.2699999999999818,271.12
0.34862718,-1.040898,4.069046052367237,-7.519999999999982,263.6
-0.5767969,-0.0019867625,-4.0066156123988055,0.9799999999999613,264.58
0.3326579,-0.07654392,3.957147893454376,0.37000000000000455,264.95
-0.28841856,0.6238045,-1.411331566553587,6.100000000000023,271.05
0.19948825,-0.08876641,2.780490686954601,0.2699999999999818,271.32
1.0309639,0.12634933,8.902371670953768,2.0300000000000296,273.35
0.014612235,0.9146996,1.200642054801564,8.479999999999961,281.83
-0.105134375,-0.22321375,0.13444564462275432,-0.8299999999999841,281.0
0.28329125,0.28524163,3.287933938014837,3.329999999999984,284.33
0.3815142,-0.450552,4.32184984877906,-2.6899999999999977,281.64
0.32641494,0.27424142,3.7706173297005177,3.240000000000009,284.88
-0.28571194,0.34879857,-1.4821735801824056,3.8500000000000227,288.73
0.02417304,-1.375794,1.249106632399292,-10.259999999999991,278.47
-0.2782895,0.92692214,-1.470946330647389,8.579999999999984,287.05
-0.51920545,-0.33688286,-3.368520749498065,-1.759999999999991,285.29
0.32095182,-0.58133256,3.7801112674773196,-3.7600000000000477,281.53
0.3969265,0.5443583,4.523372913199161,5.4500000000000455,286.98
0.74672663,-0.23910297,7.477612192638706,-0.9600000000000364,286.02
0.14281523,0.8988104,2.363036031752775,8.350000000000023,294.37
-0.31444606,-0.41266227,-1.6927880757789588,-2.3799999999999955,291.99
0.8170942,-0.3002154,8.13910094415192,-1.4600000000000364,290.53
0.37092108,0.3145756,4.228166956313738,3.57000000000005,294.1
-0.0025262237,0.39035502,1.165005062901631,4.189999999999998,298.29
0.008196782,1.2288175,1.1069093849215759,11.049999999999955,309.34
-0.25685307,0.37568805,-1.1793901654913053,4.07000000000005,313.41
-0.7309393,-0.6766679,-4.890412754223736,-4.5400000000000205,308.87
-0.81963766,0.09212638,-5.995208420752884,1.75,310.62
0.34248638,0.05301442,4.021449637599024,1.4300000000000068,312.05
-0.66741425,0.3622433,-4.9017363625002925,3.9599999999999795,316.01
0.42822212,-1.7705804,4.721031009252313,-13.490000000000009,302.52
-0.4118458,-1.1313444,-2.496125429249475,-8.259999999999991,294.26
-0.28972632,-0.44566298,-1.516829398620596,-2.6499999999999773,291.61
0.5717969,0.22779596,5.9299034336935765,2.8600000000000136,294.47
1.1891356,0.37935477,11.239437732710092,4.099999999999966,298.57
1.2440854,1.4842675,11.245308429779998,13.139999999999986,311.71
-0.35281426,1.5612692,-2.030963866892491,13.770000000000039,325.48
0.5847512,-0.9626741,6.158678464014097,-6.8799999999999955,318.6
-0.8398913,0.38057703,-6.256533135336227,4.109999999999957,322.71
-0.65295225,-1.1484559,-4.359856076282901,-8.399999999999977,314.31
-0.6582484,-0.25865895,-4.680604205567152,-1.1200000000000045,313.19
0.47768503,-0.42244026,5.190304372513949,-2.4599999999999795,310.73
-0.3525862,0.5908038,-2.058434545465779,5.829999999999984,316.56
0.09201735,-0.60088855,1.952569709428281,-3.920000000000016,312.64
-0.65797305,-1.0298978,-4.54882013688424,-7.430000000000007,305.21
-0.45019853,-0.056987945,-2.857136471408082,0.5300000000000296,305.74
0.13449994,-0.62288904,1.8845434691744767,-4.100000000000023,301.64
-0.58548564,0.43435597,-3.975522311190111,4.550000000000011,306.19
-1.2650902,-0.6400005,-9.93826201609239,-4.240000000000009,301.95
-0.8659875,-1.0580095,-6.612307407630876,-7.659999999999968,294.29
-0.98453367,-1.2462357,-7.352839886648063,-9.200000000000045,285.09
-0.18676478,-0.34666085,-0.5855201302772505,-1.839999999999975,283.25
0.46018672,0.6910282,4.957120873935086,6.649999999999977,289.9
0.24860331,-0.40288427,3.1674169867622766,-2.2999999999999545,287.6
-0.39758897,0.6898059,-2.5042816287450496,6.639999999999986,294.24
0.42954007,-1.0372313,4.4945068931945205,-7.490000000000009,286.75
0.76397103,-0.27454817,7.601048551696708,-1.25,285.5
0.6585046,0.4600232,6.800816446030882,4.759999999999991,290.26
-0.047979802,0.823031,0.5984427738072975,7.730000000000018,297.99
-0.17052814,-0.47499695,-0.28418661292009717,-2.8899999999999864,295.1
0.17183632,-0.025209485,2.5332513341676095,0.7899999999999636,295.89
0.24083154,-0.06187694,3.1325144503134754,0.4900000000000091,296.38
-0.09290914,0.33902058,0.19791625495764675,3.769999999999982,300.15
-0.045406938,-0.24154748,0.8078011611708318,-0.9799999999999613,299.17
0.045173746,-0.18287955,1.4208408966410828,-0.5,298.67
-0.017955821,-0.2171025,0.8936297491774052,-0.7800000000000296,297.89
0.12628508,1.0601472,1.820234710729984,9.670000000000016,307.56
-0.09379255,-0.8428938,0.26559293506964166,-5.899999999999977,301.66
-0.01416222,0.29379737,0.9244204738893437,3.3999999999999773,305.06
-0.17745385,0.69225043,-0.68106638504636,6.660000000000025,311.72
-0.4673817,-1.5163527,-2.9330906878742917,-11.410000000000025,300.31
0.11658419,0.15201655,1.9894643126200096,2.240000000000009,302.55
0.33166462,0.18623951,3.8475979946979826,2.519999999999982,305.07
-0.053655755,-0.7817813,0.5838675807841358,-5.399999999999977,299.67
-0.007442968,-0.60333306,0.8750429304917693,-3.9399999999999977,295.73
0.36207968,0.28768614,3.9354076567607748,3.349999999999966,299.08
-0.22571951,0.09212638,-0.9348013532796271,1.75,300.83
-0.2587395,-0.35032758,-1.1852173844062863,-1.8700000000000045,298.96
-0.1910992,-0.27088144,-0.6404330194048813,-1.2199999999999704,297.74
-0.39375508,0.6384715,-2.170077433575461,6.21999999999997,303.96
0.08172236,-0.5801103,1.7501155182152317,-3.75,300.21
0.28833202,0.68613917,3.5451999427084724,6.610000000000014,306.82
-0.05661969,-0.8404493,0.5132376589090806,-5.8799999999999955,300.94
0.14153856,0.4453562,2.3650900949994105,4.639999999999986,305.58
0.5925707,-0.21832475,6.068198199476518,-0.7899999999999636,304.79
0.49021482,1.1787053,5.303257135357397,10.639999999999986,315.43
0.16692653,0.2363517,2.138390012656423,2.930000000000007,318.36
0.92759717,0.30357537,9.075624252286888,3.4799999999999613,321.84
0.103950106,0.6091375,1.9500723776287514,5.980000000000018,327.82
-0.13175398,-0.5691101,-0.28739366024146296,-3.659999999999968,324.16
0.39823827,-1.2792364,4.46477927984867,-9.470000000000027,314.69
-0.5187078,0.66780543,-3.403225965272134,6.4599999999999795,321.15
-0.43977213,0.2265737,-2.8121650957430444,2.8500000000000227,324.0
-0.61674786,-0.9810078,-4.229143552724256,-7.029999999999973,316.97
-0.73732936,-0.6302225,-5.447008355454424,-4.160000000000025,312.81
0.124640085,-0.6302225,1.967552143350673,-4.160000000000025,308.65
-0.10888966,0.5333581,0.07282882968810322,5.360000000000014,314.01
-0.72073066,-0.3002154,-5.207567613424958,-1.4599999999999795,312.55
-1.383604,-1.7131346,-10.963040922837768,-13.020000000000039,299.53
-0.0013574061,-1.488241,1.145020581288778,-11.17999999999995,288.35
0.20449981,0.90247715,2.817113593021496,8.379999999999995,296.73
0.9395201,0.6030263,9.202740775180825,5.930000000000007,302.66
0.2901597,-0.29165965,3.5264261729083564,-1.3900000000000432,301.27
-0.34298858,1.1713718,-1.6711063510689401,10.580000000000041,311.85
-0.48837224,-0.24154748,-3.1089225524145068,-0.9800000000000182,310.87
0.3278312,0.33413157,3.894180782497365,3.730000000000018,314.6
-0.02402971,0.024902705,0.643518871951282,1.1999999999999886,315.8
0.06826077,0.24735194,1.6633892657514382,3.019999999999982,318.82
-0.19662395,-0.00443126,-0.6600223083531451,0.9599999999999795,319.78
0.66300386,-0.027653981,6.558895452030064,0.7700000000000387,320.55
0.15489928,0.88292116,2.3851250734883305,8.21999999999997,328.77
0.33965302,-0.07043268,3.8829890015997712,0.4200000000000159,329.19
0.14608312,0.7484738,2.245484979169229,7.1200000000000045,336.31
0.09789145,-0.5617766,1.8792123063085922,-3.6000000000000227,332.71
0.23432271,0.059125666,2.9691428280927568,1.4800000000000182,334.19
0.55942386,-0.017875994,5.5709598067868855,0.8500000000000227,335.04
-0.061783977,0.4808014,0.47910436595225325,4.930000000000007,339.97
0.14399108,-0.48721942,2.3211775290411474,-2.990000000000009,336.98
-0.37205932,0.42946696,-2.206867191569714,4.509999999999991,341.49
0.120194405,-0.52022016,2.1719282248854745,-3.259999999999991,338.23
-0.060696103,-0.55322087,0.5124271968350218,-3.5300000000000296,334.7
-0.60363084,0.4025775,-4.204198791324173,4.2900000000000205,338.99
-0.39519352,-0.95167387,-2.428652190002914,-6.7900000000000205,332.2
-0.84189594,-0.73900265,-5.8270925348722855,-5.050000000000011,327.15
-0.8957294,-0.40655103,-6.567353042273558,-2.329999999999984,324.82
-0.6174842,-0.7084464,-4.308750265924095,-4.800000000000011,320.02
-0.4205079,-0.3332161,-2.460248825898204,-1.7299999999999613,318.29
0.2630376,-0.224436,3.343443321158434,-0.8400000000000318,317.45
0.060081325,0.99536806,1.5691290882071995,9.139999999999986,326.59
-0.3963089,0.63113797,-2.566351294103408,6.160000000000025,332.75
0.51143706,-1.0347868,5.432212966344399,-7.470000000000027,325.28
0.8282168,0.97092307,8.030173478377975,8.940000000000055,334.22
-0.47552603,-0.058210194,-3.1208262293134514,0.5199999999999818,334.74
-0.20580819,-0.31366014,-0.7166503539291984,-1.5699999999999932,333.17
0.80752313,0.09212638,7.934028418591886,1.75,334.92
0.2730806,1.0638139,3.197799614177449,9.699999999999989,344.62
-0.3290375,0.5798035,-1.8258947789327138,5.740000000000009,350.36
0.34406522,-0.25376996,4.063133470069609,-1.080000000000041,349.28
-0.14702865,0.46613443,-0.2589478434321624,4.810000000000002,354.09
0.11530064,-0.20732452,2.130584171896508,-0.6999999999999886,353.39
0.23081183,0.05423667,3.0457783622590577,1.4399999999999977,354.83
-0.08559967,0.24490744,0.2964708102840231,3.0,357.83
-0.34583688,-0.06187694,-1.9997891644823271,0.4900000000000091,358.32
-0.67466664,-0.6546675,-4.43404304735555,-4.360000000000014,353.96
-0.4468374,-1.0592318,-2.7562950166191884,-7.669999999999959,346.29
-0.51207465,-0.34421635,-3.3940636387056062,-1.8199999999999932,344.47
0.015215956,0.20212874,0.9507474358569045,2.6499999999999773,347.12
0.32908452,0.46857893,3.9131332786669635,4.829999999999984,351.95
-0.010709576,0.69836164,0.9544021935552256,6.710000000000036,358.66
-0.3624595,-0.2721037,-2.2747622257742224,-1.2300000000000182,357.43
0.7044498,1.472045,7.081762460739135,13.04000000000002,370.47
0.050807543,-0.219547,1.4311177892260616,-0.8000000000000114,369.67
-0.8339199,0.46735668,-6.214816913083179,4.819999999999993,374.49
0.015590358,-0.9810078,1.1757464385696843,-7.03000000000003,367.46
0.18355723,-0.010542503,2.5294278274590756,0.910000000000025,368.37
0.98877907,0.82669777,9.129376443365684,7.759999999999991,376.13
0.56581646,0.7729188,5.892011651763153,7.319999999999993,383.45
0.16637757,-0.3258826,2.5160866874462333,-1.670000000000016,381.78
0.32083583,0.29624188,3.79099929422614,3.420000000000016,385.2
0.48263785,0.5504696,5.2339635967519715,5.5,390.7
0.3113291,0.18135051,3.745514026996347,2.480000000000018,393.18
0.53966916,-0.00443126,5.7288241906236,0.9599999999999795,394.14
-0.85357004,0.7191399,-6.411515419218073,6.8799999999999955,401.02
-0.21541867,-0.23910297,-0.6084264936429133,-0.9599999999999795,400.06
-0.66369516,-1.3342377,-4.5974003628243585,-9.920000000000016,390.14
4.372709,0.4453562,38.993419867991896,4.639999999999986,394.78
0.73074824,9.681889,6.5521802197442245,80.21000000000004,474.99
2.5119305,-2.0260303,22.741344383420415,-15.579999999999984,459.41
0.4195671,-0.69500166,4.690795478989399,-4.689999999999998,454.72
0.57254094,1.6957165,5.779619939894888,14.869999999999948,469.59
0.97645044,-0.07165493,9.406368742844425,0.410000000000025,470.0
0.074866615,-0.3527721,1.6353437580552277,-1.8899999999999864,468.11
-0.40718865,-0.025209485,-2.5308740830122183,0.7899999999999636,468.9
0.57411325,-1.1949013,5.949702407558697,-8.779999999999973,460.12
0.67523426,1.486712,6.788182920374001,13.159999999999968,473.28
-0.42470604,1.19215,-2.585327098589835,10.75,484.03
-0.7151509,-1.4307953,-5.156032769264675,-10.70999999999998,473.32
-1.3319137,-0.31366014,-10.528864809591536,-1.5699999999999932,471.75
1.3108705,-0.57644355,12.360977007369208,-3.7200000000000273,468.03
0.9271621,2.0905027,8.989443282312344,18.100000000000023,486.13
-0.22133985,-0.3784393,-0.8836480962130286,-2.1000000000000227,484.03
-0.38758042,-0.40166202,-2.327146612901391,-2.2899999999999636,481.74
-0.70086414,0.52724683,-5.084643929201887,5.310000000000002,487.05
0.58869004,-0.49210843,6.089940718928835,-3.0300000000000296,484.02
0.9587647,0.62502676,9.17715605212072,6.110000000000014,490.13
0.47859836,1.3657093,5.2024557652807,12.170000000000016,502.3
-1.0449957,-0.62411124,-7.348953772310086,-4.110000000000014,498.19
-0.263198,-1.0958992,-1.1956193638943347,-7.96999999999997,490.22
0.7074562,0.59569275,7.190737497981944,5.869999999999948,496.09
1.0297948,1.846053,9.718545792783607,16.10000000000008,512.19
-1.1064138,-0.8844502,-8.394467530274461,-6.240000000000066,505.95
-0.12736632,-2.8547149,-0.08131500374195622,-22.360000000000014,483.59
-0.88405085,1.8533865,-6.647594245584849,16.160000000000025,499.75
-0.24108046,-0.632667,-1.01813892023174,-4.180000000000007,495.57
-2.2354295,-0.57888806,-18.423090806890762,-3.740000000000009,491.83
0.95924664,-1.0665653,8.884617096508759,-7.729999999999961,484.1
-0.8317993,1.452489,-6.16209829721711,12.879999999999995,496.98
-0.15446058,-0.21221352,-0.2773074903980859,-0.7400000000000091,496.24
0.8960893,1.0124795,8.770531388044425,9.279999999999973,505.52
0.011212334,0.15201655,1.2512136697785394,2.240000000000009,507.76
0.075343244,0.10068212,1.6946778086682612,1.8199999999999932,509.58
-0.2726858,-0.92356217,-1.328938803244713,-6.560000000000002,503.02
-0.45590752,-0.99323034,-2.956200110825234,-7.1299999999999955,495.89
-1.2609417,-0.36988357,-9.317817924685524,-2.0299999999999727,493.86
0.12915514,-1.133789,2.1338363685634265,-8.28000000000003,485.58
-0.15564777,0.5834703,-0.3011857963408091,5.770000000000039,491.35
1.1623032,0.6140265,9.930540973516898,6.019999999999982,497.37
0.43536088,1.0234797,4.829823620659959,9.370000000000005,506.74
1.4905405,0.38913277,13.990806265798767,4.180000000000007,510.92
0.28297713,1.885165,3.285228041820192,16.420000000000016,527.34
-0.79740715,-1.1105661,-5.753595748897064,-8.090000000000032,519.25
0.3063773,-0.4089955,3.600527283088647,-2.3500000000000227,516.9
-0.7326593,0.2363517,-5.340640744918266,2.9300000000000637,519.83
-0.8256067,0.28524163,-6.014357652656151,3.3299999999999272,523.16
-1.4050457,-1.498019,-11.230562135412782,-11.259999999999991,511.9
0.31216595,-1.5481311,3.521731846000184,-11.669999999999959,500.23
-0.62584347,-0.1792128,-4.385777054757138,-0.4700000000000273,499.76
2.1852307,-0.80500406,20.093337390663017,-5.589999999999975,494.17
-1.7496666,0.81080854,-14.131765873963388,7.6299999999999955,501.8
0.6789605,-2.6554883,6.8925586203931095,-20.730000000000018,481.07
-0.62082815,-0.041098714,-4.355403139866648,0.660000000000025,481.73
0.88911027,1.634604,8.764778530540509,14.370000000000005,496.1
-1.6742518,-0.43955174,-13.542472125561527,-2.6000000000000227,493.5
-0.8762455,-6.4921265,-6.113230427433425,-52.120000000000005,441.38
-2.4825835,0.11168235,-20.03961961993862,1.910000000000025,443.29
0.348771,-1.4259063,4.07588490849381,-10.670000000000016,432.62
0.9789795,-0.421218,8.495420145595864,-2.4499999999999886,430.17
0.33843127,0.980701,3.9937540138929695,9.019999999999982,439.19
0.7298282,0.18257277,7.3850092796920155,2.490000000000009,441.68
2.2080274,1.1347044,19.86820427543953,10.279999999999973,451.96
0.7791461,1.5551579,7.720141379309578,13.720000000000027,465.68
0.40382236,0.1911285,4.4276919329558115,2.5600000000000023,468.24
0.21409963,0.41113323,2.8326671041696843,4.360000000000014,472.6
0.2859482,0.22290696,3.4866210545502003,2.819999999999993,475.42
-0.23586108,-0.026431734,-1.1034444257153044,0.7799999999999727,476.2
-0.060591064,-1.1227887,0.43239058804294206,-8.189999999999998,468.01
0.42565957,0.34757632,4.683191149630186,3.840000000000032,471.85
-0.1169614,1.0625917,0.049181100092068775,9.689999999999998,481.54
-0.95816755,-1.1374557,-7.280360611293494,-8.310000000000002,473.23
-0.6677711,-0.2831039,-4.485050322709694,-1.3199999999999932,471.91
-0.4485134,-0.49699742,-2.8579008409159137,-3.07000000000005,468.84
-0.43947354,-0.63633376,-2.7779954764999344,-4.2099999999999795,464.63
0.21283185,0.26324117,2.854519514742977,3.1499999999999773,467.78
0.5865309,-0.36621684,6.071954880166867,-2.0,465.78
-0.30714622,1.39871,-1.5703279294032806,12.440000000000055,478.22
-0.72580236,0.086015135,-5.248676026903862,1.6999999999999886,479.92
-0.98496544,-0.8013373,-6.8790165488539285,-5.560000000000002,474.36
-0.13440064,-1.0152308,-0.08467347283843552,-7.310000000000002,467.05
0.34301138,-0.14865659,4.026008559785048,-0.22000000000002728,466.83
0.43138131,1.1811498,4.56362741534842,10.660000000000025,477.49
1.5505049,-0.18287955,14.312425214771405,-0.5,476.99
-0.43787998,2.0868359,-2.7171171141085355,18.069999999999993,495.06
-0.2888319,-0.28065944,-1.5091078661561048,-1.3000000000000114,493.76
0.16160527,-0.219547,2.4238040674858086,-0.8000000000000114,492.96
0.55865234,1.0564804,5.77838624343252,9.640000000000043,502.6
-0.56254154,0.47346792,-3.727682288326594,4.8700000000000045,507.47
-0.11474199,0.04568093,0.022353877560929436,1.3699999999999477,508.84
-0.15130997,-0.7011129,-0.24987652107957237,-4.739999999999952,504.1
0.5101273,-0.114433624,5.429551702377479,0.060000000000002274,504.16
-0.39533493,0.18012826,-2.183424507204852,2.4699999999999704,506.63
0.15785077,-0.9944526,2.4117098911557844,-7.139999999999986,499.49
-1.294668,0.1483498,-10.207948986100208,2.2099999999999795,501.7
-0.06516428,-0.9675631,0.438993129671723,-6.920000000000016,494.78
0.6083245,0.38302153,6.253499440170485,4.130000000000052,498.91
0.11992581,1.3070414,2.0554800635756365,11.689999999999998,510.6
0.9361533,0.18623951,9.17286766413247,2.519999999999982,513.12
-1.3746927,0.6653609,-9.92993538157091,6.439999999999941,519.56
0.19505903,-1.9966964,2.757091959253973,-15.339999999999918,504.22
-1.0434475,-0.06554369,-8.013583203990242,0.45999999999997954,504.68
1.3893756,0.46735668,12.816085290087878,4.819999999999993,509.5
2.2626383,-0.06554369,20.398549158332447,0.45999999999997954,509.96
0.16727458,3.5388672,2.4197508167637283,29.94999999999999,539.91
-0.4608308,-1.4161283,-2.993963293057421,-10.589999999999918,529.32
-0.19045755,-0.03865422,-0.5854412672070266,0.67999999999995,530.0
-1.281853,0.45146745,-10.163504134371678,4.690000000000055,534.69
-1.9311494,-2.8094916,-15.070451132866056,-21.99000000000001,512.7
-1.4677948,-1.8121369,-11.647410573802972,-13.830000000000041,498.87
0.18974145,-0.45299646,2.7195054739554587,-2.7099999999999795,496.16
-3.2108657,-0.9003394,-26.780256154529848,-6.3700000000000045,489.79
0.73794127,-3.519618,7.3908465157247,-27.80000000000001,461.99
-2.6697319,1.5722693,-22.161410889605868,13.860000000000014,475.85
0.5274473,-0.0068757567,5.62264021108711,0.9399999999999977,476.79
0.4906658,1.1750386,5.268636541020561,10.609999999999957,487.4
0.33622873,0.035902943,3.9868934936495886,1.2900000000000205,488.69
-1.7199327,-3.4731727,-13.564773872711854,-27.420000000000016,461.27
-0.3070432,-1.0824544,-1.6149126295933063,-7.859999999999957,453.41
-0.3023856,1.3803763,-1.5355467618984047,12.289999999999964,465.7
0.41455325,-0.12054487,4.650346761717033,0.009999999999990905,465.71
0.56808394,-0.42977375,5.980470984438329,-2.519999999999982,463.19
3.4444432,1.3009301,30.51907175126203,11.639999999999986,474.83
0.22201917,2.6784043,2.9587534324390994,22.910000000000025,497.74
-0.95231545,-1.2951257,-7.083914041454643,-9.600000000000023,488.14
0.35348243,-1.6385776,4.035949666453767,-12.409999999999968,475.73
-1.0641892,2.122281,-8.053633619889222,18.359999999999957,494.09
1.7737259,-0.7536696,16.302979098672562,-5.169999999999959,488.92
0.14934012,2.4095097,2.1722614977115606,20.70999999999998,509.63
-0.4510069,0.8731432,-2.8778523986738747,8.139999999999986,517.77
0.9578961,-0.34421635,9.4074842842072,-1.8199999999999363,515.95
0.5234275,1.4170438,5.54468125286167,12.589999999999918,528.54
-0.18510321,-0.33932737,-0.40732130449434334,-1.7799999999999727,526.76
-0.4192639,1.1701496,-2.603708009722491,10.57000000000005,537.33
0.3450109,-1.3330154,4.0376277658968895,-9.910000000000082,527.42
