pred_delta_ratio,real_delta_ratio,pred_delta,real_delta,real_price
0.42671782,-0.09069862,1.3450672888607567,-0.0800000000000125,133.41
0.21465352,0.44966915,0.7802387136442382,1.3499999999999943,134.76
0.17566217,0.38542962,0.6717389533464312,1.1800000000000068,135.94
-0.08279632,-0.33632034,0.02887724870492217,-0.7299999999999898,135.21
0.6821559,-0.037795484,1.9910471867276647,0.060000000000002274,135.27
0.50678045,0.9220186,1.527361528852822,2.5999999999999943,137.87
0.69300884,1.1638615,2.011369262457999,3.240000000000009,141.11
0.34812093,0.47612074,1.1008506152400788,1.4199999999999875,142.53
0.22519204,-0.31364757,0.7582989510964669,-0.6699999999999875,141.86
0.103508085,0.73307884,0.5134392640199301,2.0999999999999943,143.96
-0.57206416,0.6839545,-1.2878919338865378,1.9699999999999989,145.93
-0.08351166,-1.1676553,0.0759340094649289,-2.930000000000007,143.0
-1.288848,0.42699638,-3.078797971063017,1.289999999999992,144.29
1.0596325,0.37031445,2.927064755647456,1.1400000000000148,145.43
0.9928667,1.9763026,2.600246034393428,5.389999999999986,150.82
-0.06909894,1.3301286,0.00230115745950904,3.680000000000007,154.5
0.7345486,-1.1071947,2.094135218914227,-2.7700000000000102,151.73
-0.77353686,1.04294,-1.7918626114603728,2.920000000000016,154.65
0.38564393,-1.0920795,1.2341284426909953,-2.730000000000018,151.92
0.7518119,-0.4572418,2.2047445513512187,-1.049999999999983,150.87
0.43868935,-0.007565119,1.3753707767228334,0.13999999999998636,151.01
0.33500043,1.0127097,1.092425623805528,2.8400000000000034,153.85
0.63578326,-0.30608997,1.8458132111980978,-0.6500000000000057,153.2
0.08199139,0.7444152,0.44169369841035133,2.130000000000024,155.33
-0.44041327,-0.6726332,-0.9158660783926815,-1.6200000000000045,153.71
0.18628298,-0.49880856,0.6997507602086841,-1.1599999999999966,152.55
-0.23291893,-1.5984381,-0.37027199335502003,-4.070000000000022,148.48
-0.7553812,0.10201996,-1.730207768497604,0.4300000000000068,148.91
-0.5180973,0.12469273,-1.1435626176366565,0.4900000000000091,149.4
0.3053145,-1.0769643,1.0343753673003229,-2.6899999999999977,146.71
-0.047171585,0.396766,0.06488420101666831,1.2099999999999795,147.92
-0.5717839,-0.25318685,-1.1483998877517863,-0.5099999999999909,147.41
0.007091809,-0.85401535,0.23422296336402643,-2.0999999999999943,145.31
0.48893717,0.16625948,1.4543181121641193,0.5999999999999943,145.91
-0.055104114,1.8742751,0.04535720985172431,5.1200000000000045,151.03
1.1422436,0.99759454,3.1015600776282586,2.8000000000000114,153.83
0.14616126,-0.9031397,0.5834914520362386,-2.230000000000018,151.6
-0.6067938,0.41943878,-1.361543185821712,1.2700000000000102,152.87
-0.2955198,-0.92203367,-0.475324437848573,-2.280000000000001,150.59
0.34659097,-0.85023654,1.1556394063455895,-2.0900000000000034,148.5
0.0812314,0.6839545,0.47053908971200253,1.9699999999999989,150.47
0.77484894,0.7406364,2.233418401282918,2.1200000000000045,152.59
1.0101748,0.09068357,2.8011344013474084,0.4000000000000057,152.99
0.6916899,1.0202672,1.9690744629607781,2.859999999999985,155.85
0.32227227,-0.3816659,1.059121973830886,-0.8499999999999943,155.0
0.773426,0.8464427,2.2159121451559285,2.4000000000000057,157.4
-0.5645042,0.6499453,-1.223164831515285,1.8799999999999955,159.28
-0.09845229,-0.6083936,-0.044842534516931626,-1.4499999999999886,157.83
0.14299974,0.35519928,0.5479927144952579,1.0999999999999943,158.93
-0.38618436,0.43833277,-0.7506358275415386,1.3199999999999932,160.25
0.30247563,-0.804891,0.9660103203542445,-1.9699999999999989,158.28
0.8022514,-0.2985324,2.2969690002634553,-0.6299999999999955,157.65
-0.04318131,1.118516,0.10570164338488273,3.1200000000000045,160.77
1.5084887,0.5403603,4.085390846099183,1.5900000000000034,162.36
0.23557347,0.8993458,0.754011407379555,2.539999999999992,164.9
0.07973147,0.41943878,0.38308855870679737,1.2699999999999818,166.17
-0.050562136,-0.26452324,0.07841778086835652,-0.539999999999992,165.63
0.07018207,-0.7671031,0.3855514841301382,-1.8700000000000045,163.76
-0.908742,0.27962336,-2.0142708505448006,0.9000000000000057,164.66
-0.60426825,-1.0542915,-1.3061071663467345,-2.6299999999999955,162.03
-0.7601279,-0.52526015,-1.6591898908841018,-1.2299999999999898,160.8
1.3438123,-0.32498395,3.709342773869144,-0.700000000000017,160.1
0.3861123,2.0027542,1.208736904773944,5.460000000000008,165.56
0.4930429,-0.1927261,1.471435660822421,-0.3499999999999943,165.21
0.18603687,-0.052910667,0.7063379282965255,0.01999999999998181,165.23
-0.11534185,0.4081024,-0.07912576713677422,1.240000000000009,166.47
-0.20064376,0.37787205,-0.28725485222243263,1.1599999999999966,167.63
-0.43912053,-0.43079025,-0.9188341886710082,-0.9799999999999898,166.65
0.3197421,-0.6764119,1.0002251367666772,-1.6299999999999955,165.02
-0.6582364,0.056674406,-1.4529014683207353,0.3100000000000023,165.33
0.24858254,-0.6499604,0.8271146903495197,-1.5600000000000023,163.77
-0.29439467,-0.06424706,-0.4528513687111201,-0.010000000000019327,163.76
0.5005542,1.6966717,1.4957408052408094,4.650000000000006,168.41
-0.041582055,0.41943878,0.0852507463492156,1.2700000000000102,169.68
-0.39723486,-0.09447742,-0.7887366448593154,-0.09000000000000341,169.59
-0.63651043,-0.4572418,-1.449439391328254,-1.0500000000000114,168.54
-0.43605983,-0.47235698,-0.9113208203422473,-1.0900000000000034,167.45
0.7955826,-0.6877483,2.257617244580211,-1.6599999999999966,165.79
