news_id,source_ticker,time,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
,GOOG,2023-03-05 18:55:02,BZFD,0.065957,-0.133269,Neutral
,GOOG,2023-03-05 18:55:02,GOOG,0.033006,0.093237,Neutral
,GOOG,2023-03-05 18:55:02,META,0.033006,0.093237,Neutral
,GOOG,2023-03-05 18:30:00,GOOG,0.013932,0.055714,Neutral
,GOOG,2023-03-05 18:30:00,META,0.013932,0.055714,Neutral
,GOOG,2023-03-05 18:30:00,GLP,0.013932,0.081123,Neutral
,GOOG,2023-03-05 18:30:00,ESALF,0.312044,0.193872,Somewhat-Bullish
,GOOG,2023-03-05 18:30:00,BIIB,0.165978,0.066123,Neutral
,GOOG,2023-03-05 18:30:00,GOOG,0.013796,0.055652,Neutral
,GOOG,2023-03-05 18:30:00,META,0.013796,0.055652,Neutral
,GOOG,2023-03-05 18:30:00,GLP,0.013796,0.067851,Neutral
,GOOG,2023-03-05 18:30:00,ESALF,0.309145,0.183785,Somewhat-Bullish
,GOOG,2023-03-05 18:30:00,BIIB,0.164375,0.062821,Neutral
,GOOG,2023-03-05 18:30:00,GOOG,0.012875,0.055234,Neutral
,GOOG,2023-03-05 18:30:00,META,0.012875,0.055234,Neutral
,GOOG,2023-03-05 18:30:00,GLP,0.012875,0.067492,Neutral
,GOOG,2023-03-05 18:30:00,ESALF,0.30147,0.181387,Somewhat-Bullish
,GOOG,2023-03-05 18:30:00,BIIB,0.166169,0.057685,Neutral
,GOOG,2023-03-05 17:56:10,BABA,0.039128,0.13604,Neutral
,GOOG,2023-03-05 17:56:10,JWN,0.078163,0.074565,Neutral
,GOOG,2023-03-05 17:56:10,GOOG,0.039128,0.10064,Neutral
,GOOG,2023-03-05 17:50:00,GOOG,0.295155,0.140483,Neutral
,GOOG,2023-03-05 16:41:00,GOOG,0.241684,-0.181867,Somewhat-Bearish
,GOOG,2023-03-05 16:41:00,META,0.241684,-0.181867,Somewhat-Bearish
,GOOG,2023-03-05 16:41:00,FOX,0.241684,-0.119782,Neutral
,GOOG,2023-03-05 15:04:51,GOOG,0.123209,-0.084283,Neutral
,GOOG,2023-03-05 13:45:39,SSNLF,0.075874,0.190439,Somewhat-Bullish
,GOOG,2023-03-05 13:45:39,GOOG,0.075874,0.142316,Neutral
,GOOG,2023-03-05 12:58:36,NYT,0.171485,0.08231,Neutral
,GOOG,2023-03-05 12:58:36,GOOG,0.086245,0.21883,Somewhat-Bullish
,GOOG,2023-03-05 12:00:13,MSFT,0.053992,0.0,Neutral
,GOOG,2023-03-05 12:00:13,NYT,0.027011,-0.019783,Neutral
,GOOG,2023-03-05 12:00:13,GOOG,0.08091,0.010237,Neutral
,GOOG,2023-03-05 12:00:13,JPM,0.027011,0.0,Neutral
,GOOG,2023-03-05 11:22:56,NFLX,0.608634,0.29255,Somewhat-Bullish
