news_id,source_ticker,time,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
,NVDA,2023-03-09 18:36:00,NVDA,0.894563,0.49628,Bullish
,NVDA,2023-03-09 18:36:00,AVGO,0.784319,0.562686,Bullish
,NVDA,2023-03-09 16:23:31,NVDA,0.992339,0.244187,Somewhat-Bullish
,NVDA,2023-03-09 15:59:00,MARA,0.074115,-0.257444,Somewhat-Bearish
,NVDA,2023-03-09 15:59:00,MSTR,0.074115,-0.115999,Neutral
,NVDA,2023-03-09 15:59:00,PYPL,0.074115,0.094794,Neutral
,NVDA,2023-03-09 15:59:00,NVDA,0.074115,0.094794,Neutral
,NVDA,2023-03-09 15:59:00,SI-P-A,0.074115,-0.111985,Neutral
,NVDA,2023-03-09 15:59:00,TSLA,0.074115,0.16263,Somewhat-Bullish
,NVDA,2023-03-09 15:59:00,JPM,0.255259,0.070006,Neutral
,NVDA,2023-03-09 15:59:00,AMD,0.074115,0.181908,Somewhat-Bullish
,NVDA,2023-03-09 15:59:00,EBON,0.074115,-0.257444,Somewhat-Bearish
,NVDA,2023-03-09 15:59:00,SBNY,0.147592,0.038539,Neutral
,NVDA,2023-03-09 15:59:00,COIN,0.147592,-0.024667,Neutral
,NVDA,2023-03-09 15:59:00,SQ,0.074115,0.16263,Somewhat-Bullish
,NVDA,2023-03-09 15:59:00,CRYPTO:BTC,0.219809,-0.010595,Neutral
,NVDA,2023-03-09 15:59:00,CRYPTO:ETH,0.037098,-0.158824,Somewhat-Bearish
,NVDA,2023-03-09 15:56:00,META,0.2872,0.175012,Somewhat-Bullish
,NVDA,2023-03-09 15:56:00,NVDA,0.2872,0.199393,Somewhat-Bullish
,NVDA,2023-03-09 15:56:00,TSLA,0.2872,0.199393,Somewhat-Bullish
,NVDA,2023-03-09 14:45:31,ATVI,0.28664,0.068203,Neutral
,NVDA,2023-03-09 14:45:31,MSFT,0.459624,0.009183,Neutral
,NVDA,2023-03-09 14:45:31,SNEJF,0.537474,-0.047451,Neutral
,NVDA,2023-03-09 14:45:31,NVDA,0.097457,0.0,Neutral
,NVDA,2023-03-09 14:45:31,NTDOF,0.097457,0.0,Neutral
,NVDA,2023-03-09 14:07:08,MSFT,0.405651,0.100083,Neutral
,NVDA,2023-03-09 14:07:08,GOOG,0.405651,0.199686,Somewhat-Bullish
,NVDA,2023-03-09 14:07:08,NVDA,0.277433,0.258505,Somewhat-Bullish
,NVDA,2023-03-09 14:07:08,EQIX,0.277433,0.258505,Somewhat-Bullish
,NVDA,2023-03-09 13:38:00,SKY,0.267804,0.360035,Bullish
,NVDA,2023-03-09 13:38:00,NVDA,0.090816,0.0,Neutral
,NVDA,2023-03-09 13:38:00,LPG,0.18046,0.350982,Bullish
,NVDA,2023-03-09 13:38:00,SMCI,0.267804,0.424656,Bullish
,NVDA,2023-03-09 13:38:00,FOUR,0.18046,0.397199,Bullish
,NVDA,2023-03-09 13:38:00,LPLA,0.267804,0.424656,Bullish
,NVDA,2023-03-09 13:38:00,UBER,0.090816,0.0,Neutral
,NVDA,2023-03-09 13:38:00,DAL,0.351807,0.435932,Bullish
,NVDA,2023-03-09 13:38:00,ALGM,0.351807,0.478075,Bullish
,NVDA,2023-03-09 13:38:00,PANW,0.267804,0.124031,Neutral
,NVDA,2023-03-09 12:50:45,NVDA,0.03777,0.020501,Neutral
,NVDA,2023-03-09 12:50:45,ORCL,0.075456,0.021408,Neutral
,NVDA,2023-03-09 12:50:45,AVGO,0.03777,0.020501,Neutral
,NVDA,2023-03-09 12:50:45,DG,0.03777,0.0,Neutral
,NVDA,2023-03-09 11:41:46,MSFT,0.112532,-0.193949,Somewhat-Bearish
,NVDA,2023-03-09 11:41:46,GOOG,0.428632,-0.416378,Bearish
,NVDA,2023-03-09 11:41:46,NVDA,0.222838,0.153119,Somewhat-Bullish
,NVDA,2023-03-09 11:41:46,BIDU,0.797189,0.361689,Bullish
,NVDA,2023-03-09 10:30:00,NVDA,0.9545,-0.300764,Somewhat-Bearish
,NVDA,2023-03-09 10:30:00,AWON,0.682689,-0.266959,Somewhat-Bearish
,NVDA,2023-03-09 10:27:00,NVDA,0.347614,0.169729,Somewhat-Bullish
,NVDA,2023-03-09 10:27:00,AVGO,0.281422,0.420843,Bullish
,NVDA,2023-03-09 10:27:00,LSCC,0.281422,0.420843,Bullish
,NVDA,2023-03-09 10:27:00,UBER,0.071784,0.0,Neutral
,NVDA,2023-03-09 10:27:00,PSIX,0.071784,-0.07743,Neutral
,NVDA,2023-03-09 10:14:00,ATVI,0.588876,0.04912,Neutral
,NVDA,2023-03-09 10:14:00,MSFT,0.462395,0.042569,Neutral
,NVDA,2023-03-09 10:14:00,SNEJF,0.527969,0.04621,Neutral
,NVDA,2023-03-09 10:14:00,NVDA,0.318897,0.101721,Neutral
,NVDA,2023-03-09 10:14:00,NTDOF,0.242084,0.081692,Neutral
,NVDA,2023-03-09 10:10:00,META,0.162802,0.0,Neutral
,NVDA,2023-03-09 10:10:00,NVDA,0.368383,0.244477,Somewhat-Bullish
,NVDA,2023-03-09 10:01:00,HD,0.100729,0.203221,Somewhat-Bullish
,NVDA,2023-03-09 10:01:00,NVDA,0.199859,0.246463,Somewhat-Bullish
,NVDA,2023-03-09 10:01:00,TSLA,0.199859,0.246463,Somewhat-Bullish
,NVDA,2023-03-09 10:01:00,FOREX:USD,0.199859,0.098906,Neutral
,NVDA,2023-03-09 09:01:00,NVDA,0.083833,-0.058894,Neutral
,NVDA,2023-03-09 09:01:00,ON,0.041975,-0.129366,Neutral
,NVDA,2023-03-09 09:01:00,CRYPTO:DCR,0.041975,0.126206,Neutral
,NVDA,2023-03-09 08:21:10,PYPL,0.131643,0.316664,Somewhat-Bullish
,NVDA,2023-03-09 08:21:10,NVDA,0.131643,0.316664,Somewhat-Bullish
,NVDA,2023-03-09 08:21:10,OXY,0.196344,-0.138954,Neutral
,NVDA,2023-03-09 08:21:10,SSTK,0.066047,0.0,Neutral
,NVDA,2023-03-09 08:21:10,UAL,0.196344,0.143873,Neutral
,NVDA,2023-03-09 08:21:10,TSLA,0.131643,0.316664,Somewhat-Bullish
,NVDA,2023-03-09 08:21:10,ETSY,0.131643,0.316664,Somewhat-Bullish
,NVDA,2023-03-09 08:21:10,NCLH,0.196344,0.143873,Neutral
,NVDA,2023-03-09 08:21:10,AMD,0.196344,0.37559,Bullish
,NVDA,2023-03-09 08:21:10,MRO,0.196344,-0.138954,Neutral
,NVDA,2023-03-09 08:21:10,CCL,0.131643,0.127273,Neutral
,NVDA,2023-03-09 07:41:51,AMD,0.295867,-0.110541,Neutral
,NVDA,2023-03-09 07:41:51,SSNLF,0.295867,0.436927,Bullish
,NVDA,2023-03-09 07:41:51,NVDA,0.295867,-0.110541,Neutral
,NVDA,2023-03-09 07:41:51,INTC,0.295867,-0.110541,Neutral
,NVDA,2023-03-09 07:41:51,ON,0.150592,0.115707,Neutral
,NVDA,2023-03-09 07:41:51,TSM,0.295867,0.436927,Bullish
,NVDA,2023-03-09 07:40:00,NVDA,0.073434,-0.051568,Neutral
,NVDA,2023-03-09 07:40:00,AAPL,0.073434,-0.051568,Neutral
,NVDA,2023-03-09 07:40:00,VPGLF,0.036756,0.119345,Neutral
,NVDA,2023-03-09 07:40:00,ORCL,0.073434,0.0,Neutral
,NVDA,2023-03-09 07:40:00,GPS,0.073434,0.0,Neutral
,NVDA,2023-03-09 07:40:00,SRCL,0.073434,-0.0533,Neutral
,NVDA,2023-03-09 07:40:00,MSFT,0.073434,0.070498,Neutral
,NVDA,2023-03-09 07:40:00,MELI,0.073434,0.070498,Neutral
,NVDA,2023-03-09 07:40:00,SI-P-A,0.036756,0.068662,Neutral
,NVDA,2023-03-09 07:40:00,TSLA,0.146247,-0.067061,Neutral
,NVDA,2023-03-09 07:40:00,V,0.146247,0.087365,Neutral
,NVDA,2023-03-09 07:40:00,WBA,0.073434,-0.168574,Somewhat-Bearish
,NVDA,2023-03-09 07:40:00,XOM,0.109956,-0.002281,Neutral
,NVDA,2023-03-09 07:40:00,MORN,0.036756,0.058742,Neutral
,NVDA,2023-03-09 07:40:00,SBNY,0.073434,0.071828,Neutral
,NVDA,2023-03-09 07:40:00,DOCU,0.073434,0.0,Neutral
,NVDA,2023-03-09 07:40:00,AMZN,0.109956,0.076502,Neutral
,NVDA,2023-03-09 07:40:00,FOREX:USD,0.036756,-0.10737,Neutral
,NVDA,2023-03-09 06:45:00,NVDA,0.846873,0.852714,Bullish
,NVDA,2023-03-09 05:48:45,MSFT,0.333257,-0.480682,Bearish
,NVDA,2023-03-09 05:48:45,NVDA,0.333257,-0.480682,Bearish
,NVDA,2023-03-09 05:48:45,OKTA,0.22595,-0.241987,Somewhat-Bearish
,NVDA,2023-03-09 05:48:45,UBER,0.114137,-0.335133,Somewhat-Bearish
,NVDA,2023-03-09 05:35:52,NVDA,0.316846,0.41781,Bullish
,NVDA,2023-03-09 05:35:52,AAPL,0.316846,0.41781,Bullish
,NVDA,2023-03-09 05:35:52,CRWD,0.316846,0.664116,Bullish
,NVDA,2023-03-09 05:00:00,MSFT,0.420608,0.228271,Somewhat-Bullish
,NVDA,2023-03-09 05:00:00,NFLX,0.322374,0.137961,Neutral
,NVDA,2023-03-09 05:00:00,GOOG,0.055236,0.042881,Neutral
,NVDA,2023-03-09 05:00:00,META,0.467081,0.051402,Neutral
,NVDA,2023-03-09 05:00:00,NVDA,0.420608,0.394927,Bullish
,NVDA,2023-03-09 05:00:00,AAPL,0.164656,0.050339,Neutral
,NVDA,2023-03-09 05:00:00,TSLA,0.467081,0.158687,Somewhat-Bullish
,NVDA,2023-03-09 05:00:00,AMZN,0.164656,0.069788,Neutral
,NVDA,2023-03-09 05:00:00,MSFT,0.053749,0.05296,Neutral
,NVDA,2023-03-09 05:00:00,NVDA,0.107255,-0.072595,Neutral
,NVDA,2023-03-08 22:14:00,NVDA,0.131884,0.051979,Neutral
,NVDA,2023-03-08 22:14:00,AAPL,0.044141,0.287869,Somewhat-Bullish
,NVDA,2023-03-08 22:14:00,ANET,0.044141,0.177654,Somewhat-Bullish
,NVDA,2023-03-08 22:14:00,ORCL,0.044141,0.0,Neutral
,NVDA,2023-03-08 22:14:00,MDB,0.131884,-0.068821,Neutral
,NVDA,2023-03-08 22:14:00,COIN,0.088147,-0.089564,Neutral
,NVDA,2023-03-08 22:14:00,AEHR,0.066169,-0.013182,Neutral
