id,publish_time,title,article_url,ticker,publisher,description,keywords
,2023-02-02 16:11:00,Qualcomm stock rises following slight earnings beat,https://www.marketwatch.com/story/qualcomm-stock-rises-following-slight-earnings-beat-11675372294,INTC,MarketWatch,Qualcomm Inc. shares rose in the extended session Thursday after the chip maker beat Wall Street expectations slightly on earnings.,"Earnings,Economy - Macro,Manufacturing"
,2023-02-02 12:36:00,Qorvo stock drops nearly 10% as analysts expect inventory correction to continue,https://www.marketwatch.com/story/qorvo-stock-drops-nearly-10-as-analysts-expect-inventory-correction-to-continue-11675359377,INTC,MarketWatch,Qorvo shares fell Thursday after analysts said inventory digestion will likely hamper the radiofrequency chip maker until the second half of the year ...,"Manufacturing,Earnings,Technology,Finance"
,2023-02-02 11:33:54,"Dollar, Yields Retreat as Investors Pile into Stocks Following Fed Rate Hike - Apple  ( NASDAQ:AAPL ) , Amazon.com  ( NASDAQ:AMZN ) ",https://www.benzinga.com/news/small-cap/23/02/30692075/dollar-yields-retreat-as-investors-pile-into-stocks-following-fed-rate-hike,INTC,Benzinga,"( Thursday Market Open ) Caution is napping for the moment. Yesterday's Federal Reserve meeting and press conference seemed to fuel sweet dreams for investors hoping for a so-called ""soft landing,"" and sent major indexes to five-month highs.","Life Sciences,Energy & Transportation,Technology,Finance,Economy - Monetary,Retail & Wholesale,Financial Markets,Manufacturing,Earnings,Economy - Macro"
,2023-02-02 10:52:22,This Is What Whales Are Betting On Intel - Intel  ( NASDAQ:INTC ) ,https://www.benzinga.com/markets/options/23/02/30690859/this-is-what-whales-are-betting-on-intel,INTC,Benzinga,"A whale with a lot of money to spend has taken a noticeably bullish stance on Intel. Looking at options history for Intel INTC we detected 13 strange trades. If we consider the specifics of each trade, it is accurate to state that 53% of the investors opened trades with bullish expectations and ...","Earnings,Financial Markets,Manufacturing"
,2023-02-02 09:17:23,Cluster Computing Market Projected to Hit USD 37.73 Billion at a 4.83% CAGR by 2030 - Report by Market Research Future  ( MRFR ) ,https://www.benzinga.com/pressreleases/23/02/g30688768/cluster-computing-market-projected-to-hit-usd-37-73-billion-at-a-4-83-cagr-by-2030-report-by-marke,INTC,Benzinga,"New York, US, Feb. 02, 2023 ( GLOBE NEWSWIRE ) -- According to a comprehensive research report by Market Research Future ( MRFR ) , ""Cluster Computing Market: By Service Type, By Deployment, By Organization Size, By Vertical, Forecast till 2030"", the market is predicted to thrive substantially ...","Technology,Financial Markets,Manufacturing"
,2023-02-02 08:40:00,"Zacks Earnings Trends Highlights: Microsoft, Intel, Advanced Micro Devices",https://www.zacks.com/stock/news/2048253/zacks-earnings-trends-highlights-microsoft-intel-advanced-micro-devices,INTC,Zacks Commentary,"Microsoft, Intel and Advanced Micro Devices have been highlighted in this Earnings Trends article.","Economy - Monetary,Financial Markets,Manufacturing,Earnings,Technology"
,2023-02-02 08:13:39,Check Out 3 High-Yielding Dividend Stocks In Tech Sector From 's Most Accurate Analysts,https://www.benzinga.com/news/23/02/30686830/check-out-3-high-yielding-dividend-stocks-in-tech-sector-from-benzingas-most-accurate-analysts,INTC,Benzinga,"During times of turbulence and uncertainty in the markets, many investors turn to dividend-yielding stocks. These are often companies that have high free cash flows and reward shareholders with a high dividend payout.","Financial Markets,Manufacturing,Technology,Finance"
,2023-02-02 07:11:00,"These five-star stock funds can help you play the semiconductor rebound, as well as AI and 5G build-outs",https://www.marketwatch.com/story/these-five-star-stock-funds-can-help-you-play-the-semiconductor-rebound-as-well-as-ai-and-5g-build-outs-11675339880,INTC,MarketWatch,Sylvia Jablonksi of Defiance ETFs describes two investment strategies that include chip makers but also other companies working on cutting-edge technology ...,"Financial Markets,Manufacturing,Earnings,Real Estate & Construction,Technology,Finance"
,2023-02-02 06:51:59,Intel Stock: Defending the Indefensible,https://www.fool.com/investing/2023/02/02/intel-stock-defending-the-indefensible/,INTC,Motley Fool,There's no need to call for a postmortem on Intel because the roundly despised chipmaker isn't actually dead.,"Earnings,Financial Markets,Manufacturing"
,2023-02-02 06:45:00,Can Investors Trust Intel's Dividend After Its Abysmal End to 2022?,https://www.fool.com/investing/2023/02/02/can-investors-trust-intels-dividend-after-its-abys/,INTC,Motley Fool,"Intel is limping into 2023, but management has indicated the dividend is a priority.","Earnings,Financial Markets,Manufacturing"
