news_id,source_ticker,time,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
,META,2023-02-02 18:59:27,META,0.132368,-0.10877,Neutral
,META,2023-02-02 18:59:27,BROS,0.132368,0.181743,Somewhat-Bullish
,META,2023-02-02 18:59:27,TSLA,0.132368,0.255735,Somewhat-Bullish
,META,2023-02-02 18:58:40,META,0.130217,0.103348,Neutral
,META,2023-02-02 18:23:00,META,0.128822,0.285366,Somewhat-Bullish
,META,2023-02-02 17:51:00,META,0.872847,0.549886,Bullish
,META,2023-02-02 17:43:00,META,0.058615,0.24504,Somewhat-Bullish
,META,2023-02-02 17:42:00,GOOG,0.489659,0.119154,Neutral
,META,2023-02-02 17:42:00,META,0.149192,0.183737,Somewhat-Bullish
,META,2023-02-02 17:42:00,PINS,0.149192,0.183737,Somewhat-Bullish
,META,2023-02-02 17:42:00,SNAP,0.149192,0.183737,Somewhat-Bullish
,META,2023-02-02 17:08:00,META,0.025624,0.17363,Somewhat-Bullish
,META,2023-02-02 17:08:00,TSLA,0.025624,0.0,Neutral
,META,2023-02-02 17:02:30,GOOG,0.359014,0.096399,Neutral
,META,2023-02-02 17:02:30,META,0.244109,0.145268,Neutral
,META,2023-02-02 17:00:24,SBUX,0.542261,0.31375,Somewhat-Bullish
,META,2023-02-02 17:00:24,META,0.118064,0.204405,Somewhat-Bullish
,META,2023-02-02 16:56:00,META,0.07031,0.084369,Neutral
,META,2023-02-02 16:49:00,GS,0.088799,0.077451,Neutral
,META,2023-02-02 16:49:00,GOOG,0.088799,0.115848,Neutral
,META,2023-02-02 16:49:00,META,0.088799,0.115848,Neutral
,META,2023-02-02 16:49:00,FOREX:EUR,0.088799,0.095326,Neutral
,META,2023-02-02 16:41:04,BAC,0.085936,-0.016827,Neutral
,META,2023-02-02 16:41:04,GOOG,0.085936,0.182147,Somewhat-Bullish
,META,2023-02-02 16:41:04,META,0.085936,0.182147,Somewhat-Bullish
,META,2023-02-02 16:37:15,META,0.052918,-0.096646,Neutral
,META,2023-02-02 16:37:15,FDX,0.052918,-0.096646,Neutral
,META,2023-02-02 16:37:15,HAS,0.052918,-0.096646,Neutral
,META,2023-02-02 16:37:15,GS,0.052918,0.064698,Neutral
,META,2023-02-02 16:36:00,GOOG,0.036146,0.141622,Neutral
,META,2023-02-02 16:36:00,META,0.036146,0.141622,Neutral
,META,2023-02-02 16:36:00,GOOG,0.035502,0.137389,Neutral
,META,2023-02-02 16:36:00,META,0.035502,0.137389,Neutral
,META,2023-02-02 16:36:00,META,0.132733,0.15387,Somewhat-Bullish
,META,2023-02-02 16:36:00,AAPL,0.132733,-0.06704,Neutral
,META,2023-02-02 16:36:00,AMZN,0.132733,-0.06704,Neutral
,META,2023-02-02 16:35:00,MSFT,0.200688,0.349086,Somewhat-Bullish
,META,2023-02-02 16:35:00,GOOG,0.969306,0.0,Neutral
,META,2023-02-02 16:35:00,META,0.200688,0.096014,Neutral
,META,2023-02-02 16:33:38,MSFT,0.07887,-0.076414,Neutral
,META,2023-02-02 16:33:38,META,0.07887,-0.076414,Neutral
,META,2023-02-02 16:33:38,RIVN,0.15697,0.198178,Somewhat-Bullish
,META,2023-02-02 16:33:37,MSFT,0.171485,0.054962,Neutral
,META,2023-02-02 16:33:37,GOOG,0.484191,0.009544,Neutral
,META,2023-02-02 16:33:37,META,0.086245,-0.129241,Neutral
,META,2023-02-02 16:33:37,MSFT,0.123209,0.045093,Neutral
,META,2023-02-02 16:33:37,GOOG,0.514619,-0.117567,Neutral
,META,2023-02-02 16:33:37,META,0.06179,-0.123625,Neutral
,META,2023-02-02 16:30:31,META,0.279015,0.469476,Bullish
,META,2023-02-02 16:30:00,META,0.097457,0.056658,Neutral
,META,2023-02-02 16:30:00,PSN,0.729556,0.391201,Bullish
,META,2023-02-02 16:30:00,META,0.09439,0.053878,Neutral
,META,2023-02-02 16:30:00,PSN,0.764287,0.387871,Bullish
,META,2023-02-02 16:22:30,GOOG,0.137671,0.126129,Neutral
,META,2023-02-02 16:22:30,META,0.397098,0.333568,Somewhat-Bullish
,META,2023-02-02 16:20:25,META,0.261117,0.0,Neutral
,META,2023-02-02 16:20:25,ALGN,0.261117,0.0,Neutral
,META,2023-02-02 16:20:25,APD,0.261117,0.0,Neutral
,META,2023-02-02 16:20:25,GOOS,0.261117,0.0,Neutral
,META,2023-02-02 16:20:25,ALGT,0.261117,0.0,Neutral
,META,2023-02-02 16:19:00,META,0.356609,0.099662,Neutral
,META,2023-02-02 16:17:00,GOOG,0.014315,0.0,Neutral
,META,2023-02-02 16:17:00,META,0.014315,0.0,Neutral
,META,2023-02-02 16:15:43,GOOG,0.137671,0.126129,Neutral
,META,2023-02-02 16:15:43,META,0.397098,0.333568,Somewhat-Bullish
,META,2023-02-02 16:15:15,META,0.333557,0.02922,Neutral
,META,2023-02-02 16:15:15,CME,0.068698,-0.033306,Neutral
,META,2023-02-02 16:15:15,MS,0.068698,0.030709,Neutral
,META,2023-02-02 16:06:00,META,0.078354,0.190168,Somewhat-Bullish
,META,2023-02-02 16:05:00,HPQ,0.052918,0.119205,Neutral
,META,2023-02-02 16:05:00,GOLD,0.052918,0.119205,Neutral
,META,2023-02-02 16:05:00,GOOG,0.052918,0.109987,Neutral
,META,2023-02-02 16:05:00,LUMN,0.157827,0.029245,Neutral
,META,2023-02-02 16:05:00,META,0.052918,0.109987,Neutral
,META,2023-02-02 16:05:00,GE,0.209365,0.215874,Somewhat-Bullish
,META,2023-02-02 15:47:37,META,0.116914,0.279914,Somewhat-Bullish
,META,2023-02-02 15:47:37,GSUN,0.116914,0.067913,Neutral
,META,2023-02-02 15:47:37,MSGM,0.116914,-0.008254,Neutral
,META,2023-02-02 15:47:37,CVNA,0.231332,-0.128808,Neutral
,META,2023-02-02 15:47:37,PEP,0.116914,-0.053592,Neutral
,META,2023-02-02 15:47:37,ABEV,0.174587,0.067031,Neutral
,META,2023-02-02 15:47:37,SNAP,0.116914,0.054712,Neutral
,META,2023-02-02 15:46:05,GOOG,0.299478,0.069515,Neutral
,META,2023-02-02 15:46:05,META,0.299478,0.126143,Neutral
,META,2023-02-02 15:46:05,GDRX,0.602533,0.075255,Neutral
,META,2023-02-02 15:31:08,MSFT,0.020976,0.019533,Neutral
,META,2023-02-02 15:31:08,GOOG,0.06287,0.048323,Neutral
,META,2023-02-02 15:31:08,META,0.041938,0.031909,Neutral
,META,2023-02-02 15:31:08,GETY,0.06287,-0.005059,Neutral
,META,2023-02-02 15:31:08,SBUX,0.104591,0.0,Neutral
,META,2023-02-02 15:31:08,SNEX,0.020976,0.019533,Neutral
,META,2023-02-02 15:31:08,RIVN,0.020976,0.021956,Neutral
,META,2023-02-02 15:31:08,MSFT,0.015623,0.018929,Neutral
,META,2023-02-02 15:31:08,GOOG,0.109029,0.068873,Neutral
,META,2023-02-02 15:31:08,META,0.031241,0.031227,Neutral
,META,2023-02-02 15:31:08,GETY,0.046846,0.006,Neutral
,META,2023-02-02 15:31:08,SBUX,0.093531,-0.033203,Neutral
,META,2023-02-02 15:31:08,SNEX,0.015623,0.018929,Neutral
,META,2023-02-02 15:31:08,RIVN,0.015623,-0.00269,Neutral
,META,2023-02-02 15:30:38,META,0.850784,0.525524,Bullish
,META,2023-02-02 15:30:38,RBLX,0.613172,0.51035,Bullish
,META,2023-02-02 15:27:08,PYPL,0.517168,-0.1507,Somewhat-Bearish
,META,2023-02-02 15:27:08,META,0.139265,0.2343,Somewhat-Bullish
,META,2023-02-02 15:26:17,AMTB,0.199037,0.256311,Somewhat-Bullish
,META,2023-02-02 15:26:17,META,0.100308,0.109587,Neutral
,META,2023-02-02 15:26:00,AMTB,0.205807,0.262668,Somewhat-Bullish
,META,2023-02-02 15:26:00,META,0.103778,0.11068,Neutral
,META,2023-02-02 15:22:08,META,0.29234,0.0,Neutral
,META,2023-02-02 15:22:08,META,0.275867,0.0,Neutral
,META,2023-02-02 15:21:58,META,0.126784,-0.372618,Bearish
,META,2023-02-02 15:17:23,META,0.067158,0.0,Neutral
,META,2023-02-02 15:17:23,CRYPTO:BTC,0.067158,0.124329,Neutral
,META,2023-02-02 15:17:23,CRYPTO:ETH,0.067158,0.124329,Neutral
,META,2023-02-02 15:17:23,CRYPTO:BNB,0.067158,0.124329,Neutral
,META,2023-02-02 15:17:00,ALK,0.085782,0.129585,Neutral
,META,2023-02-02 15:17:00,META,0.253426,0.097982,Neutral
,META,2023-02-02 15:17:00,UAL,0.085782,0.129585,Neutral
,META,2023-02-02 15:17:00,AAPL,0.170576,0.108824,Neutral
,META,2023-02-02 15:17:00,ARW,0.128363,0.249676,Somewhat-Bullish
,META,2023-02-02 15:17:00,AAL,0.085782,0.129585,Neutral
,META,2023-02-02 15:17:00,ALGN,0.085782,0.15234,Somewhat-Bullish
,META,2023-02-02 15:17:00,LUV,0.085782,0.129585,Neutral
,META,2023-02-02 15:17:00,DAL,0.085782,0.061542,Neutral
,META,2023-02-02 15:17:00,UNH,0.128363,-0.335159,Somewhat-Bearish
,META,2023-02-02 15:17:00,MSFT,0.170576,0.136835,Neutral
,META,2023-02-02 15:17:00,TPR,0.128363,0.262601,Somewhat-Bullish
,META,2023-02-02 15:17:00,CHWY,0.128363,0.28138,Somewhat-Bullish
,META,2023-02-02 15:17:00,MSFT,0.148045,0.107801,Neutral
,META,2023-02-02 15:17:00,META,0.220475,0.068829,Neutral
,META,2023-02-02 15:17:00,AAPL,0.184457,-0.073125,Neutral
,META,2023-02-02 15:17:00,ARW,0.111315,0.184288,Somewhat-Bullish
,META,2023-02-02 15:17:00,TPR,0.111315,0.202078,Somewhat-Bullish
,META,2023-02-02 15:17:00,CHWY,0.111315,0.217653,Somewhat-Bullish
,META,2023-02-02 15:17:00,ALGN,0.111315,0.164289,Somewhat-Bullish
,META,2023-02-02 15:17:00,DOCU,0.074345,0.311297,Somewhat-Bullish
,META,2023-02-02 15:17:00,DAL,0.074345,0.0,Neutral
,META,2023-02-02 15:17:00,UNH,0.111315,-0.343244,Somewhat-Bearish
,META,2023-02-02 15:17:00,META,0.132733,0.155092,Somewhat-Bullish
,META,2023-02-02 15:17:00,AAPL,0.132733,-0.070821,Neutral
,META,2023-02-02 15:17:00,AMZN,0.132733,-0.070821,Neutral
,META,2023-02-02 15:05:41,META,0.247838,0.350224,Bullish
,META,2023-02-02 15:05:41,HRGLF,0.083833,-0.057456,Neutral
,META,2023-02-02 14:57:00,ICNB,0.031864,0.109391,Neutral
,META,2023-02-02 14:57:00,META,0.031864,0.020351,Neutral
,META,2023-02-02 14:57:00,PEP,0.527885,0.504559,Bullish
,META,2023-02-02 14:47:00,NFLX,0.353059,0.140451,Neutral
,META,2023-02-02 14:47:00,SHOP,0.297301,0.152595,Somewhat-Bullish
,META,2023-02-02 14:47:00,GOOG,0.121343,0.095076,Neutral
,META,2023-02-02 14:47:00,META,0.060848,0.080419,Neutral
,META,2023-02-02 14:47:00,HAL,0.121343,0.095076,Neutral
,META,2023-02-02 14:47:00,PSX,0.121343,0.095076,Neutral
,META,2023-02-02 14:47:00,WBD,0.060848,0.056148,Neutral
,META,2023-02-02 14:47:00,CB,0.121343,0.095076,Neutral
,META,2023-02-02 14:47:00,CNI,0.239895,0.128899,Neutral
,META,2023-02-02 14:46:24,META,0.093289,0.009607,Neutral
,META,2023-02-02 14:46:24,SPGI,0.093289,0.215097,Somewhat-Bullish
,META,2023-02-02 14:46:24,AMZN,0.708432,0.260029,Somewhat-Bullish
