id,publish_time,title,article_url,ticker,publisher,description,keywords
,2023-03-29 17:20:28,"Why Intel, Qualcomm, and Taiwan Semiconductor Manufacturing Rallied Today",https://www.fool.com/investing/2023/03/29/why-intel-qualcomm-tsmc-rallied-today/,INTC,Motley Fool,"Intel delivered a positive update on its data center chips, and semiconductor stocks surged broadly on the back of Micron's earnings, which called a bottom in chip sales.","Earnings,Financial Markets,Manufacturing"
,2023-03-29 16:30:11,Intel Breaks Above 200-Day Moving Average,https://www.forbes.com/sites/dividendchannel/2023/03/29/intel-breaks-above-200-day-moving-average/,INTC,Forbes,"In trading on Wednesday, shares of Intel crossed above their 200 day moving average of $30.61, changing hands as high as $31.89 per share. Intel shares are currently trading up about 7.6% on the day.","Financial Markets,Manufacturing"
,2023-03-29 16:14:53,"Stock Market Today: Tech, Bank Stocks Lead Markets Higher",https://www.kiplinger.com/investing/stocks/stock-market-today-tech-bank-stocks-lead-markets-higher,INTC,Kiplinger,Stocks closed higher Wednesday as growth-oriented names outperformed. Micron Technology ( MU ( opens in new tab ) ) was one of the day's biggest gainers after the memory chipmaker reported earnings and its CEO gave an upbeat outlook for the semiconductor market.,"Economy - Monetary,Financial Markets,Manufacturing,Earnings"
,2023-03-29 13:58:00,S&P 500 Retakes 4000 Mark; Chip Stocks Lead As Warren Buffett's EV Stock Gains Market Share,https://www.investors.com/market-trend/stock-market-today/dow-jones-climbs-chip-stocks-lead-as-warren-buffetts-ev-stock-gains-on-strong-sales/,INTC,Investors Business Daily,S&P 500 Retakes 4000 Mark. Chip Stocks Lead As Warren Buffett's ... Investor's Business Daily ...,"Life Sciences,IPO,Financial Markets,Manufacturing,Earnings,Technology"
,2023-03-29 13:46:01,Why Intel Shares Are Rising Wednesday - Intel  ( NASDAQ:INTC ) ,https://www.benzinga.com/news/23/03/31555978/why-intel-shares-are-rising-wednesday,INTC,Benzinga,Intel Corporation INTC shares are trading higher by 6.21% to $31.11 Wednesday afternoon. The stock is trading higher amid the company's Investor Day event and strength in the broader semiconductor sector.,"Financial Markets,Manufacturing"
,2023-03-29 10:15:00,3 Stocks That Slashed Their Dividend Payments In 2023,https://www.fool.com/investing/2023/03/29/3-stocks-that-slashed-their-dividend-payments-2023/,INTC,Motley Fool,Could these stocks be bad-news buys?,"Life Sciences,Financial Markets,Manufacturing,Energy & Transportation"
,2023-03-29 09:46:02,Check Out What Whales Are Doing With INTC - Intel  ( NASDAQ:INTC ) ,https://www.benzinga.com/markets/options/23/03/31549063/check-out-what-whales-are-doing-with-intc,INTC,Benzinga,"Someone with a lot of money to spend has taken a bullish stance on Intel INTC. We noticed this today when the big position showed up on publicly available options history that we track here at Benzinga. Whether this is an institution or just a wealthy individual, we don't know.","Earnings,Financial Markets,Manufacturing"
,2023-03-29 06:20:10,Should iShares MSCI USA Value Factor ETF  ( VLUE )  Be on Your Investing Radar?,https://www.zacks.com/stock/news/2071662/should-ishares-msci-usa-value-factor-etf-vlue-be-on-your-investing-radar,INTC,Zacks Commentary,Style Box ETF report for ...,"Financial Markets,Manufacturing,Earnings,Technology,Finance"
,2023-03-28 19:55:34,"Are US Sanctions On China Working? China Tech ETFs Paint A Picture - iShares MSCI China ETF  ( NASDAQ:MCHI ) , iShares China Large-Cap ETF  ( ARCA:FXI ) , SPDR Select Sector Fund - Technology  ( ARCA:XLK ) , KraneShares Trust KraneShares CSI China Internet ETF  ( ARCA:KWEB ) , iShares Semiconductor ETF  ( NASDAQ:SOXX ) , VanEck Semiconductor ETF  ( NASDAQ:SMH ) ",https://www.benzinga.com/news/23/03/31515648/are-us-sanctions-on-china-working-china-tech-etfs-paint-a-picture,INTC,Benzinga,"U.S. advanced semiconductor technology embargo on China and ramp-up of the semiconductor technology base have affected China. Shares in top Chinese chipmakers shed $7.7 billion in market value on October 10, as new U.S. export controls kicked in, restricting the sale of semiconductors made with ...","Technology,Financial Markets,Manufacturing"
,2023-03-28 17:45:23,Intel  ( INTC )  Gains As Market Dips: What You Should Know,https://www.zacks.com/stock/news/2071549/intel-intc-gains-as-market-dips-what-you-should-know,INTC,Zacks Commentary,"In the latest trading session, Intel (INTC) closed at $29.29, marking a +0.38% move from the previous day.","Earnings,Financial Markets,Manufacturing"
