id,publish_time,title,article_url,ticker,publisher,description,keywords
,2023-03-01 11:06:00,Intel  ( INTC )  Unveiled Quantum Software Kit to Support Developers,https://www.zacks.com/stock/news/2060520/intel-intc-unveiled-quantum-software-kit-to-support-developers,INTC,Zacks Commentary,Intel (INTC) launched the Quantum Software Development Kit Version 1.0 to advance quantum computer development and create a community of quantum developers.,"Financial Markets,Manufacturing,Earnings,Technology"
,2023-03-01 08:00:00,Intel Slashes Its Dividend. Is It Time to Sell the Stock?,https://www.fool.com/investing/2023/03/01/intel-slashes-its-dividend-is-it-time-to-sell-the/,INTC,Motley Fool,The list of bullish arguments for Intel stock is now alarmingly low.,"Earnings,Financial Markets,Manufacturing"
,2023-03-01 07:30:11,Chinese manufacturing hub Suzhou pushes local chip sector expansion in 2023,https://www.scmp.com/tech/tech-war/article/3211973/chinese-manufacturing-hub-suzhou-pushes-expansion-local-semiconductor-sector-2023-us-escalates-chip,INTC,South China Morning Post,"Suzhou, home to more than 300 companies that are part of China's semiconductor supply chain, expects revenue from this sector to reach US$17.28 billion in 2023.","Financial Markets,Manufacturing"
,2023-02-28 16:38:53,Huawei export licenses could be revoked by US,https://www.foxbusiness.com/politics/huawei-export-licenses-could-be-revoked-us,INTC,Fox Business News,"The Biden administration is considering revoking export licenses issued to U.S. suppliers for sales to Chinese telecom company Huawei Technologies Co., according to people familiar with the matter, part of a broader tightening of technology trade over national security concerns.","Earnings,Manufacturing"
,2023-02-28 14:32:22,Pentagon to reap rewards from $53B Chips Act,https://www.foxbusiness.com/markets/pentagon-reap-rewards-53-billion-chips-act,INTC,Fox Business News,"The Pentagon will have secure access to leading-edge semiconductors manufactured at facilities receiving funding from the $53 billion Chips Act, Commerce Secretary Gina Raimondo said, ensuring the industry can supply the military with the advanced chips it needs for modern weapons systems.","Financial Markets,Manufacturing"
,2023-02-28 13:19:56,"US Chips Act Mandates Contenders To Share Excess Profits With Country, Refrain From Buybacks And China - Intel  ( NASDAQ:INTC ) ",https://www.benzinga.com/government/23/02/31095960/us-chips-act-mandates-contenders-to-share-excess-profits-with-country-refrain-from-buybacks-and-chin,INTC,Benzinga,"The U.S. today launched the first CHIPS for America funding opportunity for manufacturing incentives to restore U.S. leadership in semiconductor manufacturing, support good-paying jobs across the semiconductor supply chain, and advance U.S. economic and national security.","Financial Markets,Manufacturing"
,2023-02-28 11:27:11,Why Applied Materials  ( AMAT )  Stock Is Moving Today - Applied Mat  ( NASDAQ:AMAT ) ,https://www.benzinga.com/news/23/02/31094944/applied-materials-launches-sculpta-to-cut-advanced-chipmaking-cost-wins-intel-as-client,INTC,Benzinga,"Applied Materials, Inc AMAT showcased a patterning technology that helped chipmakers to create high-performance transistors and interconnect wiring with fewer EUV lithography steps, thereby lowering the cost, complexity, and environmental impact of advanced chipmaking.",Manufacturing
,2023-02-28 09:12:00,"More than 120,000 tech-sector employees have lost their jobs since the start of 2023",https://www.marketwatch.com/story/more-than-119-000-tech-sector-employees-have-lost-their-jobs-since-the-start-of-2023-eaa0b6dc,INTC,MarketWatch,"Global tech layoffs have increased almost fivefold since mid-January, according to Layoffs.fyi.","Technology,Manufacturing"
,2023-02-28 08:00:00,News Exclusive | Huawei Export Licenses Could be Revoked by U.S.,https://www.wsj.com/articles/huawei-export-licenses-could-be-revoked-by-u-s-567c998d,INTC,Wall Street Journal,Chip companies say restrictions on products supplied to the Chinese telecom will deny the U.S. industry revenue for research.,Manufacturing
,2023-02-28 07:30:58,"Applied Materials' Innovative Pattern-Shaping Technology Reduces the Cost, Complexity and Environmental Impact of Advanced Chip Manufacturing - Applied Mat  ( NASDAQ:AMAT ) ",https://www.benzinga.com/pressreleases/23/02/g31087989/applied-materials-innovative-pattern-shaping-technology-reduces-the-cost-complexity-and-environmen,INTC,Benzinga,"The new Centura® Sculpta® patterning system provides a simpler, faster and more cost-effective alternative to EUV double patterning","Financial Markets,Manufacturing"
