news_id,source_ticker,sentiment_score,time,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
bba44b84-d667-4461-a4bf-b94c381ca354,INTC,0.0,2022-01-03 17:25:04,HONB34.SA,27.561703,,
bba44b84-d667-4461-a4bf-b94c381ca354,INTC,0.0,2022-01-03 17:25:04,ALD.DE,27.556711,,
bba44b84-d667-4461-a4bf-b94c381ca354,INTC,-0.6249,2022-01-03 17:25:04,INTC.MX,10.888009,,
bba44b84-d667-4461-a4bf-b94c381ca354,INTC,0.0,2022-01-03 17:25:04,HON.MX,27.556873,,
bba44b84-d667-4461-a4bf-b94c381ca354,INTC,-0.7506,2022-01-03 17:25:04,MRNA.MX,14.431385,,
bba44b84-d667-4461-a4bf-b94c381ca354,INTC,0.5267,2022-01-03 17:25:04,TSLA.MX,15.498735,,
bba44b84-d667-4461-a4bf-b94c381ca354,INTC,0.0,2022-01-03 17:25:04,NKE.MX,11.132287,,
bba44b84-d667-4461-a4bf-b94c381ca354,INTC,-0.7506,2022-01-03 17:25:04,FTNT.MX,22.56979,,
bba44b84-d667-4461-a4bf-b94c381ca354,INTC,0.5267,2022-01-03 17:25:04,DISCA.MX,10.360824,,
bba44b84-d667-4461-a4bf-b94c381ca354,INTC,0.5267,2022-01-03 17:25:04,0IBF.L,10.360728,,
bba44b84-d667-4461-a4bf-b94c381ca354,INTC,0.5267,2022-01-03 17:25:04,TL0.DE,15.500082,,
bba44b84-d667-4461-a4bf-b94c381ca354,INTC,0.0,2022-01-03 17:25:04,HON.L,27.554243,,
bba44b84-d667-4461-a4bf-b94c381ca354,INTC,-0.7506,2022-01-03 17:25:04,0IR9.L,22.565626,,
bba44b84-d667-4461-a4bf-b94c381ca354,INTC,0.5267,2022-01-03 17:25:04,0IBD.L,10.361573,,
bba44b84-d667-4461-a4bf-b94c381ca354,INTC,0.296,2022-01-03 17:25:04,0A8I.L,30.56735,,
bba44b84-d667-4461-a4bf-b94c381ca354,INTC,0.0,2022-01-03 17:25:04,NKE.SN,11.132712,,
bba44b84-d667-4461-a4bf-b94c381ca354,INTC,-0.6249,2022-01-03 17:25:04,HDD.BA,24.56469,,
bba44b84-d667-4461-a4bf-b94c381ca354,INTC,0.5267,2022-01-03 17:25:04,TSLAC.BA,15.49666,,
