news_id,source_ticker,sentiment_score,time,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
61a001e1-26a3-45db-b17d-40833bb44285,AMZN,-0.20095,2022-01-02 07:45:22,GOOGL.SN,21.489933,,
61a001e1-26a3-45db-b17d-40833bb44285,AMZN,-0.20095,2022-01-02 07:45:22,GOOGL.BA,21.489958,,
61a001e1-26a3-45db-b17d-40833bb44285,AMZN,-0.20095,2022-01-02 07:45:22,GOGLD.BA,21.489958,,
61a001e1-26a3-45db-b17d-40833bb44285,AMZN,0.4767,2022-01-02 07:45:22,AMZN.SN,21.767958,,
61a001e1-26a3-45db-b17d-40833bb44285,AMZN,-0.20095,2022-01-02 07:45:22,GOOG.SN,21.489933,,
61a001e1-26a3-45db-b17d-40833bb44285,AMZN,0.4767,2022-01-02 07:45:22,AMZNCL.SN,21.767958,,
61a001e1-26a3-45db-b17d-40833bb44285,AMZN,-0.20095,2022-01-02 07:45:22,GOOGCL.SN,21.489933,,
61a001e1-26a3-45db-b17d-40833bb44285,AMZN,0.4767,2022-01-02 07:45:22,AMZN,21.767572,,
61a001e1-26a3-45db-b17d-40833bb44285,AMZN,-0.20095,2022-01-02 07:45:22,GOOGL,21.48968,,
61a001e1-26a3-45db-b17d-40833bb44285,AMZN,-0.20095,2022-01-02 07:45:22,GOOG,13.656168,,
61a001e1-26a3-45db-b17d-40833bb44285,AMZN,-0.2263,2022-01-02 07:45:22,SONY,17.050537,,
61a001e1-26a3-45db-b17d-40833bb44285,AMZN,0.4767,2022-01-02 07:45:22,AMZ.DE,21.767921,,
61a001e1-26a3-45db-b17d-40833bb44285,AMZN,-0.20095,2022-01-02 07:45:22,ABEA.DE,21.490274,,
61a001e1-26a3-45db-b17d-40833bb44285,AMZN,-0.20095,2022-01-02 07:45:22,ABEC.DE,21.490114,,
61a001e1-26a3-45db-b17d-40833bb44285,AMZN,0.4767,2022-01-02 07:45:22,AMZN.MX,21.767801,,
61a001e1-26a3-45db-b17d-40833bb44285,AMZN,-0.20095,2022-01-02 07:45:22,GOOGL.MX,21.490053,,
61a001e1-26a3-45db-b17d-40833bb44285,AMZN,-0.20095,2022-01-02 07:45:22,GOOG.MX,21.490053,,
61a001e1-26a3-45db-b17d-40833bb44285,AMZN,-0.2263,2022-01-02 07:45:22,FB,17.510256,,
0b822dd9-35c0-4968-bb94-b3f2c1263022,AMZN,-0.8779,2022-01-02 15:01:37,AMZNCL.SN,22.522633,,
0b822dd9-35c0-4968-bb94-b3f2c1263022,AMZN,-0.8779,2022-01-02 15:01:37,AMZN.SN,22.522682,,
0b822dd9-35c0-4968-bb94-b3f2c1263022,AMZN,-0.8779,2022-01-02 15:01:37,AMZN,43.965736,,
0b822dd9-35c0-4968-bb94-b3f2c1263022,AMZN,-0.8779,2022-01-02 15:01:37,AMZ.DE,22.523014,,
0b822dd9-35c0-4968-bb94-b3f2c1263022,AMZN,-0.8779,2022-01-02 15:01:37,AMZN.MX,22.522625,,
d2867658-88ad-45e7-89e1-17b8ce80886d,AMZN,0.5859,2022-01-02 17:19:00,BABA,18.698917,,
d2867658-88ad-45e7-89e1-17b8ce80886d,AMZN,0.5859,2022-01-02 17:19:00,NVDA,16.02134,,
d2867658-88ad-45e7-89e1-17b8ce80886d,AMZN,0.5859,2022-01-02 17:19:00,MSFT,14.610439,,
d2867658-88ad-45e7-89e1-17b8ce80886d,AMZN,0.5859,2022-01-02 17:19:00,TLRY,28.408442,,
d2867658-88ad-45e7-89e1-17b8ce80886d,AMZN,0.5859,2022-01-02 17:19:00,SNDL,24.970263,,
d2867658-88ad-45e7-89e1-17b8ce80886d,AMZN,0.23775,2022-01-02 17:19:00,TSLA,35.17298,,
d2867658-88ad-45e7-89e1-17b8ce80886d,AMZN,0.5859,2022-01-02 17:19:00,FB,11.490253,,
d2867658-88ad-45e7-89e1-17b8ce80886d,AMZN,0.1866,2022-01-02 17:19:00,F,16.117079,,
d2867658-88ad-45e7-89e1-17b8ce80886d,AMZN,-0.4404,2022-01-02 17:19:00,NIO,25.182272,,
d2867658-88ad-45e7-89e1-17b8ce80886d,AMZN,0.4801,2022-01-02 17:19:00,GME,38.417507,,
