ticker,source_ticker,sentiment,sentiment_score,news_id,time,article_url
NFLX,NFLX,positive,0.5334933400154114,977f475871e26c4afe8860ef383d86b7de0dfc209fd1b3eaa3ab7d5c08d05ea7,2024-10-22 09:45:00,https://www.fool.com/investing/2024/10/22/huge-news-for-netflix-stock-investors/?source=iedfolrf0000001
NFLX,NFLX,positive,0.9412338137626648,080decf667fa5537157ceed4c577c75ce4c8c334152dcd7c4a985512747bb3b3,2024-10-21 16:39:00,https://www.fool.com/investing/2024/10/21/why-netflix-stock-is-still-a-buy/?source=iedfolrf0000001
NFLX,NFLX,positive,0.945719838142395,a1b917d213124d97dcbd1f3b8d5277ade760f3edab2c57cf41ed14cb23d53d0b,2024-10-21 13:13:00,https://www.fool.com/investing/2024/10/21/can-netflixs-strong-market-momentum-continue/?source=iedfolrf0000001
NFLX,NFLX,positive,0.7325651049613953,6436cb74f970f2b0aed14df49b14fb83adccf6ccabbea1d00a25ee194737e147,2024-10-21 12:16:01,https://www.fool.com/investing/2024/10/21/netflix-q3-results-exceed-expectation-stock-buy/?source=iedfolrf0000001
NFLX,NFLX,neutral,0.0,b5ed52ebeb6cfd889b660a8e6c6734601838e7cb5a3047d7e709a14c85403ec5,2024-10-19 11:20:00,https://www.fool.com/investing/2024/10/19/can-roku-stock-beat-sp-500-between-now-and-2030/?source=iedfolrf0000001
NFLX,NFLX,positive,0.951748251914978,6090300b9971cd073cd76550e88e0bea968e7b58cd75521c60a94f0125d6b0c1,2024-10-18 20:05:42,https://www.benzinga.com/markets/asia/24/10/41411026/bank-earnings-propel-wall-street-to-record-peaks-oil-plunges-below-70-gold-shines-at-all-time-highs
NFLX,NFLX,positive,0.9496954679489136,178bebca7e032e904f31bc854fbe893f4d9d40f1f77c0aa95e940cb2917f3190,2024-10-18 11:25:18,https://www.benzinga.com/news/earnings/24/10/41399606/us-stocks-set-to-end-week-strong-as-netflix-q3-earnings-boost-optimism-gold-hits-new-highs-whats-dr
NFLX,NFLX,positive,0.9287453293800354,e96d00d67b9b3902201547916afb55616b3a9d08f0c4144e7dafc23acf9c80b3,2024-10-17 16:15:00,https://www.investing.com/analysis/netflix-earnings-preview-ad-push-subscriber-gains-put-giant-on-growth-track-200653099
NFLX,NFLX,positive,0.3343540515218462,642eb11b7e062d72c6dfc17ebd2f8593a9e5558081bc8acec709459a34e225e2,2024-10-17 08:48:00,https://www.investing.com/analysis/netflix-earnings-could-stock-put-in-a-big-doubletop-on-the-weekly-chart-200653070
NFLX,NFLX,neutral,0.0,0169c8de04c1b717954228525c7e15eac7fe4ebff5380e3ba0a3b2c34a4d4053,2024-10-17 08:47:00,https://www.fool.com/investing/2024/10/17/investing-in-artificial-intelligence-ai-stocks-can/?source=iedfolrf0000001
NFLX,NFLX,positive,0.5301716327667236,110e4126d7ca8b211e7fa3ecbbc1baae1c204c576c2234e8a38d144133587826,2024-10-16 15:15:00,https://www.fool.com/investing/2024/10/16/netflix-stock-has-a-lot-to-prove-this-week/?source=iedfolrf0000001
NFLX,NFLX,neutral,0.0,f55fb8d6f76386fd42f308fcf82682034e8220a15791e46be6ca8522ef5c7f14,2024-10-16 12:46:00,https://www.investing.com/analysis/sp-500-likely-to-open-higher-is-the-pullback-over-200653041
NFLX,NFLX,positive,0.8170436024665833,05acaece70d6b2560a2d4627d55443c238203bcb20720d458b1349a8f2d02e38,2024-10-16 08:56:00,https://www.globenewswire.com/news-release/2024/10/16/2963817/28124/en/Digital-Video-Market-Forecast-and-Trends-Q1-2024-Shifting-U-S-Video-Subscription-Revenues-Benefit-Netflix-YouTube-and-Amazon.html
NFLX,NFLX,negative,-0.5483196973800659,ca1da71709aeb49bbe4e29971594a9d84613b6da67b0f833429697257abe50b5,2024-10-14 18:46:46,https://www.benzinga.com/general/biotech/24/10/41310431/these-3-stocks-just-spiked-buy-the-rally-or-sell-the-news
NFLX,NFLX,positive,0.9030146598815918,77447fe6437695c3ea4ec5e94a8bf5c148351a8b5e7c4067a3103df6710bbd3d,2024-10-14 17:47:04,https://www.benzinga.com/news/earnings/24/10/41315948/iridium-gearing-up-to-report-q3-earnings-heres-what-to-expect
NFLX,NFLX,positive,0.8552375435829163,0524507621844624f714601cdde77f1830dd3c8bc35e822e6b143f4edcac26b1,2024-10-12 12:45:00,https://www.fool.com/investing/2024/10/12/2-monster-stocks-that-are-crushing-the-sp-500-this/?source=iedfolrf0000001
NFLX,NFLX,positive,0.8005651235580444,a07938315106aa5303c921d6a5ad5d6ae229bd0e6cb9a1455480eaf0f2a23a07,2024-10-11 22:54:00,https://www.globenewswire.com/news-release/2024/10/11/2962239/0/en/Tasveer-Film-Market-s-Diverse-Catalog-Includes-Pooja-Kaul-s-The-Umesh-Chronicles-Starring-Amitabh-Bachchan-Nepalese-Feature-Gunyo-Cholo-and-Nazili-Azizi-s-NOONN-from-Afghanistan-fo.html
NFLX,NFLX,neutral,0.0,6d7c98b88b8e84b33938a5f6b5d5fb887d6a4656899a2c69878db689a3d50029,2024-10-11 17:14:22,https://www.benzinga.com/news/earnings/24/10/41290213/why-netflix-is-irresistible-even-at-all-time-highs
NFLX,NFLX,positive,0.25160616636276245,51209dca998715e62c2df1bb7c9d03c50aec07f5d1824a5123748532122b958f,2024-10-11 12:26:00,https://www.investing.com/analysis/why-netflix-is-irresistible-even-at-alltime-highs-200652858
NFLX,NFLX,neutral,0.0,4458c045398090d4875f57a3ef2327b5f93841acd6352b7f2e28819e7d3327d5,2024-10-07 15:29:00,https://www.investing.com/analysis/communication-stocks-ripe-for-continued-gains--heres-the-top-name-in-the-sector-200652648
NFLX,NFLX,positive,0.9499050974845886,cf99e013a28f45a87bf09fa659992fb67e3fe273022a4acceb5737225c1e2378,2024-10-06 09:45:00,https://www.fool.com/investing/2024/10/06/hot-tech-stocks-poised-crush-the-market-2025/?source=iedfolrf0000001
NFLX,NFLX,neutral,0.0,2c52d78668820d3f1901a1b787123b93b323600c5aa6492013fbfc68ffbbaa16,2024-10-03 13:30:00,https://www.fool.com/investing/2024/10/03/stock-split-watch-is-netflix-next/?source=iedfolrf0000001
NFLX,NFLX,positive,0.9528557062149048,037668af2347ae00810e11c4c091180bb8299a15339a7a6a6d73bc4c2afebd73,2024-10-02 17:13:53,https://www.benzinga.com/general/entertainment/24/10/41147159/netflix-disney-amazon-hit-by-philippines-new-12-tax-on-digital-providers
NFLX,NFLX,neutral,0.0,d536cc26806dca7a22637e01ef22823c4a963263902f99de3e2a46f910138d1a,2024-09-28 12:13:00,https://www.fool.com/investing/2024/09/28/where-will-amazon-stock-be-in-3-years/?source=iedfolrf0000001
NFLX,NFLX,positive,0.787865400314331,ad47da42d3651d45561dbd855da1c6bc3ef09d0b05d2bee61aef4174c8655b74,2024-09-25 11:45:00,https://www.fool.com/retirement/2024/09/25/i-want-to-be-a-401k-millionaire-by-retirement-here/?source=iedfolrf0000001
NFLX,NFLX,neutral,0.0,c613c73174c1fffae301bfa2cff193ccbb6eb01bf0bb9e299ee32ac4f94289b5,2024-09-20 10:21:16,https://www.benzinga.com/general/entertainment/24/09/40954271/netflix-boosts-its-burgeoning-game-library-with-civilization-vi-and-street-fighter-iv-and-y
NFLX,NFLX,positive,0.6068524122238159,d6df8b907b57d59f61e76eec01381eb89012b4fb7e981588290dae7b71676ab4,2024-09-19 19:41:46,https://www.fool.com/investing/2024/09/19/fed-rate-cut-2-growth-stocks-to-buy-right-now/?source=iedfolrf0000001
NFLX,NFLX,neutral,0.09382030963897706,a9b41171b511ef3a89990d1286cd42e60414e3934fce717811b39c90675f5184,2024-09-19 17:42:25,https://www.benzinga.com/general/entertainment/24/09/40945053/netflix-hits-new-52-week-highs-engagement-report-shows-bridgerton-international-titles-domi
NFLX,NFLX,neutral,0.0,11b6f09db36638941cd99a8b998897c9aa5db7d8eb405610a7ca83ab18349140,2024-09-15 12:12:00,https://www.fool.com/investing/2024/09/15/2-specialized-technology-etfs-to-put-on-your-radar/?source=iedfolrf0000001
NFLX,NFLX,neutral,0.0,38d82766d621f7c737b3266a0d0faf28eb10df6723115797d2e032dd3e032142,2024-09-05 13:25:00,https://www.fool.com/investing/2024/09/05/these-5-stocks-can-help-supercharge-your-portfolio/?source=iedfolrf0000001
NFLX,NFLX,neutral,0.0,35319c4a9cfa9c57f45af607264dd6837ea4dd17718b988bde7f27674f81f012,2024-09-03 08:20:00,https://www.fool.com/investing/2024/09/03/1-incredible-growth-stock-down-85-youll-regret-not/?source=iedfolrf0000001
NFLX,NFLX,neutral,0.0,5c2c2f9357c755451783ea6e8dd1a2e091149ea54fdd7eeaa8d79ad1d10dd6e3,2024-09-02 14:15:00,https://www.fool.com/investing/2024/09/02/down-86-time-to-buy-the-dip-on-this-growth-stock/?source=iedfolrf0000001
NFLX,NFLX,neutral,0.0,db85cf6946f997eafcfeced14e22c2361faee30bab570d65a620e1dfb361f403,2024-09-02 13:38:11,https://www.fool.com/investing/2024/09/02/the-22-best-stocks-to-buy-now-in-september-2024/?source=iedfolrf0000001
NFLX,NFLX,neutral,0.0,1bd6e555754b82720f810f39c02412d48316efcc9d8db90dacaef288c5c191da,2024-09-02 11:35:00,https://www.fool.com/investing/2024/09/02/only-buy-1-stock-last-half-2024-pick-this/?source=iedfolrf0000001
NFLX,NFLX,positive,0.4858905076980591,7366c04b9f0cd021d0caefefb1c54e6f6131ec9b5247f0f6cc1ba3aefdc137d1,2024-09-02 10:15:00,https://www.fool.com/investing/2024/09/02/buy-netflix-disney-growth-stock-dividend-value/?source=iedfolrf0000001
NFLX,NFLX,neutral,0.0,01db37236945397489b1b0ca0947c6611e95b29a014dea63e7b1d9a82477a288,2024-09-01 12:10:00,https://www.fool.com/investing/2024/09/01/facts-peloton-before-you-buy-the-stock/?source=iedfolrf0000001
NFLX,NFLX,positive,0.5601502358913422,7013ba063bc033e012d41310fd8db3aef2dc1ee6357204d6ae7e82c6308aeaf8,2024-08-31 22:22:00,https://www.fool.com/investing/2024/08/31/netflix-stock-just-quietly-hit-a-new-all-time-high/?source=iedfolrf0000001
NFLX,NFLX,positive,0.8828359246253967,e48d69c398197022b9a0ad2451e8d3ed6a858fde628b60a7fa5680bd7758286a,2024-08-30 11:37:00,https://www.investing.com/analysis/netflix-reaches-new-highs--more-gains-ahead-200651456
NFLX,NFLX,positive,0.5898796916007996,85ffed62b59e058f5af4f949b6198e4a65377169ee10d878531a27c29dc7b9c9,2024-08-30 09:30:00,https://www.fool.com/investing/2024/08/30/3-stocks-that-have-turned-6000-into-more-than-1-mi/?source=iedfolrf0000001
NFLX,NFLX,positive,0.7890508770942688,ff0800edfc09d87f84e549ea0cc57cfede747f679ac2a6776b3511330dd9ada1,2024-08-26 10:45:00,https://www.fool.com/investing/2024/08/26/apple-makes-hundreds-of-billions-from-selling-ipho/?source=iedfolrf0000001
NFLX,NFLX,neutral,0.0,0f7f650e31d51017ea62c1c4bb8fe7547e33251c7080311866ddc9428ffbba7d,2024-08-25 07:37:00,https://www.fool.com/investing/2024/08/25/3-reasons-to-buy-visa-stock-like-no-tomorrow/?source=iedfolrf0000001
NFLX,NFLX,positive,0.9229308366775513,353a2d5e5f0f0937a0640f2db97c15b10ef5c1ba1da7014b6ecd4664ce35b1e4,2024-08-24 18:37:00,https://www.fool.com/investing/2024/08/24/2-top-tech-stocks-to-buy-in-august/?source=iedfolrf0000001
NFLX,NFLX,neutral,0.0,b4eb7e0bb3a757b2f0513a8240b8e95c0eacd5b923e7b41d7bcfc6e5693b6d9d,2024-08-23 21:45:00,https://www.fool.com/investing/2024/08/23/1-growth-stock-down-12-to-buy-right-now/?source=iedfolrf0000001
NFLX,NFLX,positive,0.9552233219146729,24e529e198da5f3b6744d62e7cba8df009afcf26597bae3ab073e4bb19e74bc9,2024-08-20 09:20:00,https://www.fool.com/investing/2024/08/20/3-reasons-buy-disney-stock-like-no-tomorrow/?source=iedfolrf0000001
NFLX,NFLX,neutral,0.0,f36bac97a6153956e0cb0bf584e6a4d97597ba0e7d5e7c3a780ad954f454d85c,2024-08-20 07:54:00,https://www.globenewswire.com/news-release/2024/08/20/2932561/0/en/Machine-Learning-Course-for-AI-ML-Roles-At-FAANG-And-Top-Tech-Companies-Launched-Interview-Kickstart-Updates-ML-Engineer-Interview-Questions-And-US-Salary-Data.html
NFLX,NFLX,positive,0.9237200021743774,f8c6c846b4819f84ec171cb7fdbadd251c0aea00b8bbcf67dd44784249fa4712,2024-08-17 11:07:00,https://www.fool.com/investing/2024/08/17/prediction-1-sp500-stock-double-your-money-5-years/?source=iedfolrf0000001
NFLX,NFLX,positive,0.14780715107917786,acf54673e687b73cf8b88a33b820dfbc20891bb06feb76e040635c24677cfa01,2024-08-16 11:15:00,https://www.fool.com/investing/2024/08/16/did-netflix-just-say-checkmate-to-disney-why-inves/?source=iedfolrf0000001
NFLX,NFLX,neutral,0.0,7a01526dac071534e070deacd0fcdf8addfc6793bb05b796dd322f18a7c56290,2024-08-14 15:51:00,https://www.fool.com/investing/2024/08/14/customer-service-showdown-netflix-and-sirius-xm/?source=iedfolrf0000001
NFLX,NFLX,neutral,0.0,9eff28231feda5296979c532ab179a1b290ccd6a741c808ffc29e3d55a7b4137,2024-08-13 14:52:00,https://www.globenewswire.com/news-release/2024/08/13/2929398/0/en/DreamWorks-Animation-s-Gabby-s-Dollhouse-Returns-for-its-10th-Season-on-Netflix.html
NFLX,NFLX,negative,-0.5628456473350525,5bc64d75acab3888f5989db958ebbceded4e2329992fbedbbf29da7f75d9e066,2024-08-09 07:30:00,https://www.fool.com/investing/2024/08/09/disney-stock-bull-vs-bear/?source=iedfolrf0000001
NFLX,NFLX,neutral,0.0,82b15330f86ab07658dd5ba0b6dfa72d6e09802262a288886cfc22fa74917ba0,2024-08-06 00:30:00,https://www.globenewswire.com/news-release/2024/08/06/2924704/0/en/Global-Video-Streaming-Market-Poised-to-Reach-USD-1-277-4-Million-by-2034-Fueled-by-Mobile-Usage-and-OTT-Platforms-Future-Market-Insights-Inc.html
NFLX,NFLX,neutral,0.0,3eaa7229cd8ff0e701fee297accc8ab0b5ad83fc4201d3425e8e04b34db15e5b,2024-08-05 17:41:00,https://www.globenewswire.com/news-release/2024/08/05/2924550/0/en/Machine-Learning-Course-for-Backend-Developers-and-Engineering-Managers-2024-Interview-Kickstart-Launches-Best-New-ML-Course.html
NFLX,NFLX,positive,0.6228043437004089,abc553d7fc00f2d48c77942189220966c1daf4092bce2b39a13269013dd28974,2024-08-03 15:00:00,https://www.fool.com/investing/2024/08/03/up-50-over-the-last-year-is-it-time-to-buy-netflix/?source=iedfolrf0000001
NFLX,NFLX,neutral,0.0,d51e7ec9e86269b6bf71ed33c432fa6dc9977d58959197b31f849b71f526db06,2024-08-02 12:45:00,https://www.fool.com/investing/2024/08/02/is-it-finally-time-to-buy-disney-stock/?source=iedfolrf0000001
NFLX,NFLX,positive,0.5820781588554382,979f772af0bc5fb8e5bf7833ff9d4eab5272ceda13edc59e9255b579eb24fd67,2024-08-01 11:17:00,https://www.fool.com/investing/2024/08/01/best-stock-to-buy-right-now-netflix-vs-roku/?source=iedfolrf0000001
NFLX,NFLX,neutral,0.0,c1f4e581e6ad7955af2a52c2f98fd20d63597fae248d7b6e37c51e8fed1ce4e6,2024-07-31 04:00:00,https://www.globenewswire.com/news-release/2024/07/31/2921538/0/en/Global-Interactive-Multimedia-Platforms-IMP-Market-Size-To-Worth-USD-3-21-Billion-By-2033-CAGR-Of-6-01.html
NFLX,NFLX,neutral,0.0,985de27eeaa3dedac85a9f17a4b97001c510cc07bae4812f7c71065f28620949,2024-07-23 22:10:14,https://www.benzinga.com/general/entertainment/24/07/39920465/netflix-to-launch-over-80-games-promises-new-releases-monthly
NFLX,NFLX,positive,0.8855495452880859,4c72b800984b1b46be1f2a7c4d8b67ca8401faca2de4cc4d7e18a2f5e778d38f,2024-07-23 11:09:19,https://www.investing.com/news/stock-market-news/comcast-misses-quarterly-revenue-estimates-on-weak-studio-theme-park-business-3530703
NFLX,NFLX,positive,0.3436357312732273,9e161672ffdd7b67b6f989549a9a23fdbee6b3312443b10e08ad20302dec5a27,2024-07-23 08:57:00,https://www.fool.com/investing/2024/07/23/1-no-brainer-growth-stock-to-buy-650-hold-10-years/
NFLX,NFLX,positive,0.9392761588096619,ad9fe1e0c443514067180f5251b62cceb3cb14b902a1161c69cba69bf92f4aa8,2024-07-22 23:04:10,https://www.fool.com/investing/2024/07/22/why-netflix-stock-topped-the-market-today/
NFLX,NFLX,neutral,0.0,1cde7bab3541e73b25102d5f29ebd94aa95a9718a58390c9b631f1239a5b15b7,2024-07-22 17:23:10,https://www.globenewswire.com/news-release/2024/07/22/2916749/0/en/Mobile-Application-Market-Size-Worth-US-783-3-Billion-by-2032-Fuelled-by-Surging-Internet-Usage-and-Evolving-Technologies-Research-by-SNS-Insider.html
NFLX,NFLX,positive,0.5804492235183716,411a51fbb5702f0e573e5e72ac2cd88978a93f745301529d9dbe870f6198eac4,2024-07-22 16:03:16,https://www.fool.com/investing/2024/07/22/netflix-earnings/
NFLX,NFLX,neutral,0.0,0960d3ddbe41a4fdfc38bb480b9bbd0c0ae2e112f01f744f45a9a462181437a4,2024-07-21 17:31:53,https://www.benzinga.com/markets/cannabis/24/07/39114807/the-funniest-guy-in-latin-america-lucho-mellera-talks-comedy-cannabis-success-the-mandate-to-pic
NFLX,NFLX,neutral,0.0,9cdac327cabaef2a8c7b86820211250ec90d4f05a6ce0955db3e2f7a64d5768f,2024-07-21 10:35:00,https://www.fool.com/investing/2024/07/21/1-growth-stock-down-87-to-buy-right-now/
NFLX,NFLX,positive,0.6301313042640686,6c7ddbae5de1d3d619b518e97492222bd95026ff218d0fe798cd961fd041bf73,2024-07-21 08:10:00,https://www.fool.com/investing/2024/07/21/will-netflix-be-a-trillion-dollar-stock-by-2030/
NFLX,NFLX,positive,0.6039053201675415,d7c861fede978f53b399de4ae77e18535870e545f0767c9a770f90cff85036d6,2024-07-20 13:37:00,https://www.fool.com/investing/2024/07/20/what-investors-need-to-know-about-netflix-ai-ideas/
NFLX,NFLX,neutral,0.0,566d722c3136cda2c03ea6a75740a80a08a6ffd478ff629d8010856158620545,2024-07-20 12:30:00,https://www.fool.com/investing/2024/07/20/3-reasons-to-buy-amazon-stock-like-theres-no-tomor/
NFLX,NFLX,negative,-0.8920758962631226,6a3e284665141f048079fea38b1a4554f3f16cf1ba84299c5c9adc8ece3e8546,2024-07-19 23:10:26,https://ca.investing.com/news/economy-news/futures-fall-amid-tech-rout-traders-grapple-with-global-cyber-outage-3505577
NFLX,NFLX,positive,0.37276841402053834,5568cacc936319f8098fca80b990fa526c9910fef693a40ac3fe50bd2b68adbd,2024-07-19 17:25:13,https://www.fool.com/investing/2024/07/19/why-netflix-stock-jumped-at-the-open/
NFLX,NFLX,neutral,0.0,b6de8bbd168a40cd00ab27f54517db8976ad35919e388afb75be5c12a86b9edf,2024-07-19 15:41:48,https://www.fool.com/investing/2024/07/19/why-warner-bros-discovery-stock-jumped-15-this-wee/
NFLX,NFLX,neutral,0.0,7f66e9f64518599c90375f780ef66c8ba4bc9a57bdd5141b8b9249a89d495b3f,2024-07-19 11:30:15,https://www.benzinga.com/news/24/07/39857102/netflix-co-founder-marc-randolph-reflects-on-leadership-and-the-courage-to-step-aside-president-bide
NFLX,NFLX,negative,-0.9658713340759277,ad73361a9f66fe07760d7b9e1b71dbd6280184ab5b46c7581a9db889e89cc30e,2024-07-19 11:21:21,https://www.benzinga.com/news/earnings/24/07/39857014/wall-street-set-to-end-week-on-subdued-note-as-crowdstrike-microsoft-drop-amid-global-outage-analys
NFLX,NFLX,negative,-0.8002354502677917,6d829d8f00d7fd97977a41d6f5aa130ec9c4e6d2b6a0571d8479316a6e16cd94,2024-07-19 11:19:49,https://ca.investing.com/news/economy/netflix-trump-nomination-outages--whats-moving-markets-3505377
NFLX,NFLX,negative,-0.9691530466079712,5d972e5702d6c1905a4b121134aa811c44471f24f6fb54d04422773bd64ee977,2024-07-19 10:26:51,https://www.investing.com/news/commodities-news/morning-bid-volatility-resurfaces-tech-outage-rankles-3526636
NFLX,NFLX,negative,-0.9583964943885803,ce41ef388e991baba59b2812b90a06f3a8120b488a2d0c19387e1671127d7802,2024-07-19 05:02:10,https://www.benzinga.com/news/earnings/24/07/39853312/netflix-american-express-and-3-stocks-to-watch-heading-into-friday
NFLX,NFLX,negative,-0.7152915596961975,0d25975dfb2a29125456d634e4c4e97a7f5577ece72385e4aa03e564244752fa,2024-07-19 04:26:43,https://www.benzinga.com/general/entertainment/24/07/39853095/netflix-delay-in-bringing-up-ai-at-earnings-call-didnt-escape-gene-munster-not-an-ai-compan
NFLX,NFLX,negative,-0.9587486982345581,61e257b4ddd35e59d30fbe13dc8d8f20cbcd3d4f2bc5c1005c7b9770a780b5cf,2024-07-19 01:17:07,https://www.benzinga.com/general/entertainment/24/07/39852314/netflix-ends-lowest-priced-ad-free-plan-in-the-us-here-are-your-choices-now
NFLX,NFLX,neutral,0.0,646a66f2514922fdb3084778371781b75a188a9bc1884ecbcb1338eca099adca,2024-07-19 00:17:00,https://www.fool.com/investing/how-to-invest/stocks/how-to-buy-hbo-stock/
NFLX,NFLX,negative,-0.9728041887283325,e0c73ee4cc54db8e7c5dbfe2e8a38a97bddbb2a43f027904bdd76664728ab2fb,2024-07-18 22:07:30,https://www.investing.com/news/stock-market-news/nasdaq-futures-jump-as-tsmc-results-lift-semiconductor-shares-3524499
NFLX,NFLX,positive,0.5398780703544617,3a7d30e706da13353fac5931e3fd7404e486ab7d8dd1cf11dd4987cb1cb38bdc,2024-07-18 20:16:42,https://www.investing.com/news/stock-market-news/netflix-q3-revenue-guidance-falls-short-despite-blowout-q2-subscriber-adds-3525817
NFLX,NFLX,neutral,0.0,d2e26a964047f228f6b2ae90d6e0b38cfc890f6e0f21883614e987cfb812f631,2024-07-18 20:11:00,https://www.marketwatch.com/livecoverage/netflix-earnings-results-subscribers-q2-streaming-revenue-profit?mod=bnbh
NFLX,NFLX,neutral,0.0,4a0b12d747b61e392a5c77f9484d2ed808a6bf2a0347477bb1eb645c7d729ce7,2024-07-17 14:36:00,https://www.fool.com/investing/how-to-invest/stocks/how-to-invest-in-espn-stock/
NFLX,NFLX,positive,0.7901743054389954,7f6a2cef60c2b96acad25de3f7a3a4dd0a13396d2b6be9a53b24061ce2ef83f3,2024-07-17 12:15:00,https://www.fool.com/investing/2024/07/17/3-unstoppable-stocks-that-you-can-buy-and-hold-for/
NFLX,NFLX,positive,0.8481446504592896,3470d2c697ecf25994656c837df373b25e307ee5bae90be3b86970cecf023dae,2024-07-16 23:15:51,https://www.benzinga.com/general/entertainment/24/07/39806439/good-news-for-cinemark-amc-stock-new-report-predicts-2026-cinema-revenue-passing-pre-covid-
NFLX,NFLX,positive,0.4596453942358494,3e0f5f982b6cde574e7538e9e2e28eea2c46655a600883b8806c985bcfdb2a1a,2024-07-16 20:06:49,https://www.benzinga.com/analyst-ratings/analyst-color/24/07/39803503/netflix-continues-to-enhance-monetization-analysts-highlight-ad-supported-growth-fu
NFLX,NFLX,neutral,0.0,2f53d98f8d17e53d7c0a00d4d5ddfd0b4a348153b4da42b269f6b3b92f198820,2024-07-16 13:30:14,https://www.fool.com/the-ascent/personal-finance/articles/surprise-this-is-costcos-most-popular-membership/
NFLX,NFLX,positive,0.7541438341140747,87412dfd430b58162ac1b86ad42b296364236c4a1eb38b73bdd0ec32f916f802,2024-07-16 10:55:00,https://www.fool.com/investing/2024/07/16/2-high-flying-stocks-with-room-to-run/
NFLX,NFLX,positive,0.7382752299308777,004bd9d93191d2b2df1e3d13980155851b224eeb09c0a9c3a124b66b96ef1b81,2024-07-15 20:30:00,https://www.fool.com.au/2024/07/16/why-id-still-call-the-fang-etf-a-buy/
NFLX,NFLX,positive,0.9295233488082886,52741cc2b35656c98bfa16035645706286fb7bb60fa03dcefbf65c908e282b85,2024-07-15 17:31:04,https://www.fool.com/investing/2024/07/15/why-netflix-stock-popped-on-monday/
NFLX,NFLX,positive,0.6633323771612984,642192ee991d7bd1198bbe9652019b484c31d66279a21af7561902eabe5a4ec3,2024-07-15 16:46:37,https://www.investing.com/news/company-news/netflix-stock-target-raised-with-buy-rating-93CH-3519524
NFLX,NFLX,neutral,0.0,e4a994a984c62da411729dccfec7d3be1ea2ae1ae498e62eeba27c2cbf60fbdb,2024-07-15 12:22:23,https://www.investing.com/news/stock-market-news/dow-jones-nasdaq-sp-500-weekly-preview--focus-shifts-to-q2-earnings-3518949
NFLX,NFLX,neutral,0.0,343aac2280eaf9312f477c64165ad5b4c27e310bf4a96549115e5d3d9c5f7bbc,2024-07-15 10:15:00,https://www.fool.com/investing/2024/07/15/prediction-after-nvidias-stock-split-these-3-artif/
NFLX,NFLX,neutral,0.0,038369ec0940f8f1758700f16a029c2b279aadd834bf314cf50d2431c1117327,2024-07-15 09:13:17,https://www.benzinga.com/news/earnings/24/07/39766859/netflix-goldman-sachs-j-j-asml-lead-q2-reports-this-week-as-analysts-see-earnings-growth-accelerati
