news_id,source_ticker,sentiment_score,time,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
87290bb2-098f-4c3f-b2f6-e1f4b30f3f9a,GOOGL,0.623257,2024-09-08 19:47:22,GOOGL.BA,67.215096,,
87290bb2-098f-4c3f-b2f6-e1f4b30f3f9a,GOOGL,0.3182,2024-09-08 19:47:22,BRKB.BA,17.954617,,
87290bb2-098f-4c3f-b2f6-e1f4b30f3f9a,GOOGL,0.623257,2024-09-08 19:47:22,GOGLD.BA,67.215096,,
87290bb2-098f-4c3f-b2f6-e1f4b30f3f9a,GOOGL,0.3182,2024-09-08 19:47:22,BRKBD.BA,17.954617,,
87290bb2-098f-4c3f-b2f6-e1f4b30f3f9a,GOOGL,0.3182,2024-09-08 19:47:22,BRKBB.BA,17.953434,,
87290bb2-098f-4c3f-b2f6-e1f4b30f3f9a,GOOGL,0.623257,2024-09-08 19:47:22,GOOGL.SN,67.21237,,
87290bb2-098f-4c3f-b2f6-e1f4b30f3f9a,GOOGL,0.623257,2024-09-08 19:47:22,GOOG.SN,67.21237,,
87290bb2-098f-4c3f-b2f6-e1f4b30f3f9a,GOOGL,0.623257,2024-09-08 19:47:22,GOOGCL.SN,67.21237,,
87290bb2-098f-4c3f-b2f6-e1f4b30f3f9a,GOOGL,0.7906,2024-09-08 19:47:22,MSCL.SN,13.419411,,
87290bb2-098f-4c3f-b2f6-e1f4b30f3f9a,GOOGL,0.623257,2024-09-08 19:47:22,GOOG,41.58998,,
87290bb2-098f-4c3f-b2f6-e1f4b30f3f9a,GOOGL,0.539833,2024-09-08 19:47:22,GOOGL,115.56503,,
87290bb2-098f-4c3f-b2f6-e1f4b30f3f9a,GOOGL,0.3182,2024-09-08 19:47:22,BRK-B,19.960197,,
87290bb2-098f-4c3f-b2f6-e1f4b30f3f9a,GOOGL,0.3182,2024-09-08 19:47:22,BRK-A,19.960197,,
87290bb2-098f-4c3f-b2f6-e1f4b30f3f9a,GOOGL,0.623257,2024-09-08 19:47:22,ABEA.DE,67.212296,,
87290bb2-098f-4c3f-b2f6-e1f4b30f3f9a,GOOGL,0.3182,2024-09-08 19:47:22,BRYN.DE,19.960747,,
87290bb2-098f-4c3f-b2f6-e1f4b30f3f9a,GOOGL,0.623257,2024-09-08 19:47:22,ABEC.DE,67.212326,,
87290bb2-098f-4c3f-b2f6-e1f4b30f3f9a,GOOGL,0.3182,2024-09-08 19:47:22,BRH.DE,19.960102,,
87290bb2-098f-4c3f-b2f6-e1f4b30f3f9a,GOOGL,0.623257,2024-09-08 19:47:22,GOOGL.MX,67.212494,,
87290bb2-098f-4c3f-b2f6-e1f4b30f3f9a,GOOGL,0.623257,2024-09-08 19:47:22,GOOG.MX,67.212494,,
87290bb2-098f-4c3f-b2f6-e1f4b30f3f9a,GOOGL,0.3182,2024-09-08 19:47:22,BRKB.MX,19.960012,,
4aa4ed9c-800a-47e4-b1b1-f2afa140a730,GOOGL,-0.4336,2024-09-08 17:39:27,AAPL,9.025982,,
4aa4ed9c-800a-47e4-b1b1-f2afa140a730,GOOGL,-0.4336,2024-09-08 17:39:27,GOOGL,10.980192,,
4aa4ed9c-800a-47e4-b1b1-f2afa140a730,GOOGL,-0.6597,2024-09-08 17:39:27,AVGO,12.790688,,
4aa4ed9c-800a-47e4-b1b1-f2afa140a730,GOOGL,-0.6597,2024-09-08 17:39:27,AVGOP,12.790688,,
4aa4ed9c-800a-47e4-b1b1-f2afa140a730,GOOGL,-0.4336,2024-09-08 17:39:27,NVDA,10.438723,,
4aa4ed9c-800a-47e4-b1b1-f2afa140a730,GOOGL,-0.4336,2024-09-08 17:39:27,MSFT,9.295775,,
4aa4ed9c-800a-47e4-b1b1-f2afa140a730,GOOGL,-0.4336,2024-09-08 17:39:27,TSLA,10.112759,,
4aa4ed9c-800a-47e4-b1b1-f2afa140a730,GOOGL,-0.3041,2024-09-08 17:39:27,AND.AX,31.08025,,
43265310-d9ea-4eb1-a320-2185953caa1c,GOOGL,,2024-09-08 17:01:00,7HP.DE,4.96751,,
43265310-d9ea-4eb1-a320-2185953caa1c,GOOGL,,2024-09-08 17:01:00,GOOGL,7.121158,,
43265310-d9ea-4eb1-a320-2185953caa1c,GOOGL,,2024-09-08 17:01:00,ADSK,8.273752,,
43265310-d9ea-4eb1-a320-2185953caa1c,GOOGL,,2024-09-08 17:01:00,AKAM,10.364285,,
43265310-d9ea-4eb1-a320-2185953caa1c,GOOGL,,2024-09-08 17:01:00,ANSS,8.754959,,
43265310-d9ea-4eb1-a320-2185953caa1c,GOOGL,,2024-09-08 17:01:00,DOX,9.050686,,
43265310-d9ea-4eb1-a320-2185953caa1c,GOOGL,,2024-09-08 17:01:00,ACIW,9.970169,,
43265310-d9ea-4eb1-a320-2185953caa1c,GOOGL,,2024-09-08 17:01:00,NVDA,6.895777,,
43265310-d9ea-4eb1-a320-2185953caa1c,GOOGL,,2024-09-08 17:01:00,MSFT,8.523372,,
43265310-d9ea-4eb1-a320-2185953caa1c,GOOGL,,2024-09-08 17:01:00,MCFE,8.077742,,
43265310-d9ea-4eb1-a320-2185953caa1c,GOOGL,,2024-09-08 17:01:00,CTXS,10.252102,,
43265310-d9ea-4eb1-a320-2185953caa1c,GOOGL,,2024-09-08 17:01:00,ZBRA,15.77363,,
43265310-d9ea-4eb1-a320-2185953caa1c,GOOGL,,2024-09-08 17:01:00,SLM,8.392973,,
43265310-d9ea-4eb1-a320-2185953caa1c,GOOGL,,2024-09-08 17:01:00,SLMBP,8.39265,,
43265310-d9ea-4eb1-a320-2185953caa1c,GOOGL,,2024-09-08 17:01:00,DBX,8.101979,,
43265310-d9ea-4eb1-a320-2185953caa1c,GOOGL,,2024-09-08 17:01:00,NLOK,8.9268,,
43265310-d9ea-4eb1-a320-2185953caa1c,GOOGL,,2024-09-08 17:01:00,WDAY,8.059704,,
43265310-d9ea-4eb1-a320-2185953caa1c,GOOGL,,2024-09-08 17:01:00,ISRG,15.620981,,
43265310-d9ea-4eb1-a320-2185953caa1c,GOOGL,,2024-09-08 17:01:00,NTNX,8.738934,,
43265310-d9ea-4eb1-a320-2185953caa1c,GOOGL,,2024-09-08 17:01:00,SPLK,8.423933,,
43265310-d9ea-4eb1-a320-2185953caa1c,GOOGL,,2024-09-08 17:01:00,INTU,8.212042,,
43265310-d9ea-4eb1-a320-2185953caa1c,GOOGL,,2024-09-08 17:01:00,NTAP,8.492485,,
43265310-d9ea-4eb1-a320-2185953caa1c,GOOGL,,2024-09-08 17:01:00,MTLS,8.224767,,
43265310-d9ea-4eb1-a320-2185953caa1c,GOOGL,,2024-09-08 17:01:00,ZY,9.330193,,
43265310-d9ea-4eb1-a320-2185953caa1c,GOOGL,,2024-09-08 17:01:00,ROK,13.06004,,
43265310-d9ea-4eb1-a320-2185953caa1c,GOOGL,,2024-09-08 17:01:00,SNE,6.555822,,
43265310-d9ea-4eb1-a320-2185953caa1c,GOOGL,,2024-09-08 17:01:00,ORCL,5.639902,,
43265310-d9ea-4eb1-a320-2185953caa1c,GOOGL,,2024-09-08 17:01:00,DDD,6.650353,,
43265310-d9ea-4eb1-a320-2185953caa1c,GOOGL,,2024-09-08 17:01:00,TDC,7.107923,,
43265310-d9ea-4eb1-a320-2185953caa1c,GOOGL,,2024-09-08 17:01:00,DELL,6.956585,,
43265310-d9ea-4eb1-a320-2185953caa1c,GOOGL,,2024-09-08 17:01:00,EPAM,8.531672,,
43265310-d9ea-4eb1-a320-2185953caa1c,GOOGL,,2024-09-08 17:01:00,HPQ,6.815196,,
43265310-d9ea-4eb1-a320-2185953caa1c,GOOGL,,2024-09-08 17:01:00,TWLO,6.651746,,
43265310-d9ea-4eb1-a320-2185953caa1c,GOOGL,,2024-09-08 17:01:00,NOW,6.443036,,
43265310-d9ea-4eb1-a320-2185953caa1c,GOOGL,,2024-09-08 17:01:00,VEEV,8.674293,,
43265310-d9ea-4eb1-a320-2185953caa1c,GOOGL,,2024-09-08 17:01:00,VMW,6.185502,,
43265310-d9ea-4eb1-a320-2185953caa1c,GOOGL,,2024-09-08 17:01:00,PRLB,8.671468,,
