news_id,source_ticker,sentiment_score,time,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
f4fa5af3-7c5a-48fa-a0f4-69a09d225924,FB.MX,0.4019,2024-09-02 14:00:00,,11.810579,,
f4fa5af3-7c5a-48fa-a0f4-69a09d225924,META,0.6705,2024-09-02 14:00:00,,12.478131,,
f4fa5af3-7c5a-48fa-a0f4-69a09d225924,FBOK34.SA,0.4019,2024-09-02 14:00:00,,11.810735,,
f4fa5af3-7c5a-48fa-a0f4-69a09d225924,FBD.BA,0.4019,2024-09-02 14:00:00,,11.810931,,
f4fa5af3-7c5a-48fa-a0f4-69a09d225924,FB.SN,0.4019,2024-09-02 14:00:00,,11.810928,,
f4fa5af3-7c5a-48fa-a0f4-69a09d225924,FBCL.SN,0.4019,2024-09-02 14:00:00,,11.810937,,
f4fa5af3-7c5a-48fa-a0f4-69a09d225924,FB2A.DE,0.4019,2024-09-02 14:00:00,,11.811109,,
259537ae-a02d-4b26-a023-03050ea49908,META,0.1591,2024-09-02 10:00:00,,40.8329,,
3b43f963-a61e-447c-aa4c-45e13b21c4ff,META,0.599609,2024-09-01 22:38:29,,76.882805,,
3b43f963-a61e-447c-aa4c-45e13b21c4ff,AVGO,0.5267,2024-09-01 22:38:29,,7.030356,,
3b43f963-a61e-447c-aa4c-45e13b21c4ff,AVGOP,0.5267,2024-09-01 22:38:29,,7.030356,,
3b43f963-a61e-447c-aa4c-45e13b21c4ff,NVDA,0.7906,2024-09-01 22:38:29,,5.822349,,
3b43f963-a61e-447c-aa4c-45e13b21c4ff,MSCL.SN,0.7906,2024-09-01 22:38:29,,11.267487,,
