id,publish_time,title,article_url,ticker,publisher,description,keywords
a642e15a-7ee5-466f-8281-a2500fd9bcc2,2023-03-10 16:25:45,"Рынок акций США закрылся падением, Dow Jones снизился на 1,07% От Investing.com",https://ru.investing.com/news/stock-market-news/article-2238098,4AB.DE,ru.investing.com,"Рынок акций  США закрылся падением, Dow Jones снизился на 1,07%",
b83b9e7d-7f00-4442-bd3a-3553cd7901c6,2023-03-10 16:25:36,"États-Unis: Les marchés actions finissent en baisse; l'indice Dow Jones Industrial Average recule de 1,07% Par Investing.com",https://fr.investing.com/news/stock-market-news/etatsunis-les-marches-actions-finissent-en-baisse-lindice-dow-jones-industrial-average-recule-de-107-2160890,JPMMV,fr.investing.com,"États-Unis: Les marchés actions finissent en baisse; l'indice Dow Jones Industrial Average recule de 1,07%",
22b8beb2-2837-4d9a-b0ff-1da2aff67b5f,2023-03-10 16:25:18,U.S. stocks lower at close of trade; Dow Jones Industrial Average down 1.07% By Investing.com,https://www.investing.com/news/stock-market-news/us-stocks-lower-at-close-of-trade-dow-jones-industrial-average-down-107-3027943,4AB.DE,investing.com,U.S. stocks lower at close of trade; Dow Jones Industrial Average down 1.07%,
