id,publish_time,title,article_url,ticker,publisher,description,keywords
ce98db2c-d19a-4ea3-a899-1b74b8b09a93,2022-01-10 17:25:22,"Рынок акций США закрылся разнонаправленно, Dow Jones снизился на 0,45% От Investing.com",https://ru.investing.com/news/stock-market-news/article-2127538,PETZ,ru.investing.com,"Рынок акций  США закрылся разнонаправленно, Dow Jones снизился на 0,45%",
dcb0c3ce-00e9-46ac-a608-2ee6bf5eb305,2022-01-10 17:25:17,"États-Unis: Les marchés actions finissent en ordre dispersé; l'indice Dow Jones Industrial Average recule de 0,45% Par Investing.com",https://fr.investing.com/news/stock-market-news/etatsunis-les-marches-actions-finissent-en-ordre-disperse-lindice-dow-jones-industrial-average-recule-de-045-2062849,PETZ,fr.investing.com,"États-Unis: Les marchés actions finissent en ordre dispersé; l'indice Dow Jones Industrial Average recule de 0,45%",
9b9a58db-537b-4a16-afd0-c0af2c528dda,2022-01-10 17:25:04,U.S. stocks mixed at close of trade; Dow Jones Industrial Average down 0.45% By Investing.com,https://www.investing.com/news/stock-market-news/us-stocks-mixed-at-close-of-trade-dow-jones-industrial-average-down-045-2735186,PETZ,investing.com,U.S. stocks mixed at close of trade; Dow Jones Industrial Average down 0.45%,
