news_id,source_ticker,sentiment_score,time,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
5af5cc5c-9ea6-4201-b0eb-fd1fec1dbc9f,GOOGL,0.3041,2023-03-08 15:56:08,GOOGL,14.687333,,
5af5cc5c-9ea6-4201-b0eb-fd1fec1dbc9f,GOOGL,0.765,2023-03-08 15:56:08,META,10.825871,,
5af5cc5c-9ea6-4201-b0eb-fd1fec1dbc9f,GOOGL,0.490775,2023-03-08 15:56:08,NVDA,19.256973,,
5af5cc5c-9ea6-4201-b0eb-fd1fec1dbc9f,GOOGL,0.53292,2023-03-08 15:56:08,MSFT,15.740924,,
5af5cc5c-9ea6-4201-b0eb-fd1fec1dbc9f,GOOGL,0.670833,2023-03-08 15:56:08,TSLA,20.145977,,
5af5cc5c-9ea6-4201-b0eb-fd1fec1dbc9f,GOOGL,0.461675,2023-03-08 15:56:08,NFLX,17.758999,,
5af5cc5c-9ea6-4201-b0eb-fd1fec1dbc9f,GOOGL,0.490775,2023-03-08 15:56:08,NVD.DE,19.256725,,
5af5cc5c-9ea6-4201-b0eb-fd1fec1dbc9f,GOOGL,0.670833,2023-03-08 15:56:08,TL0.DE,20.145594,,
5af5cc5c-9ea6-4201-b0eb-fd1fec1dbc9f,GOOGL,0.53292,2023-03-08 15:56:08,MSF.DE,15.740957,,
5af5cc5c-9ea6-4201-b0eb-fd1fec1dbc9f,GOOGL,0.461675,2023-03-08 15:56:08,NFC.DE,17.7591,,
5af5cc5c-9ea6-4201-b0eb-fd1fec1dbc9f,GOOGL,0.53292,2023-03-08 15:56:08,MSFT.MX,15.740931,,
5af5cc5c-9ea6-4201-b0eb-fd1fec1dbc9f,GOOGL,0.490775,2023-03-08 15:56:08,NVDA.MX,19.256403,,
5af5cc5c-9ea6-4201-b0eb-fd1fec1dbc9f,GOOGL,0.461675,2023-03-08 15:56:08,NFLX.MX,17.759096,,
5af5cc5c-9ea6-4201-b0eb-fd1fec1dbc9f,GOOGL,0.670833,2023-03-08 15:56:08,TSLA.MX,20.145271,,
5af5cc5c-9ea6-4201-b0eb-fd1fec1dbc9f,GOOGL,0.53292,2023-03-08 15:56:08,MSF.BR,15.738762,,
5af5cc5c-9ea6-4201-b0eb-fd1fec1dbc9f,GOOGL,0.490775,2023-03-08 15:56:08,NVDC34.SA,19.255339,,
5af5cc5c-9ea6-4201-b0eb-fd1fec1dbc9f,GOOGL,0.670833,2023-03-08 15:56:08,TSLA34.SA,20.145035,,
5af5cc5c-9ea6-4201-b0eb-fd1fec1dbc9f,GOOGL,0.461675,2023-03-08 15:56:08,NFLX34.SA,17.759052,,
5af5cc5c-9ea6-4201-b0eb-fd1fec1dbc9f,GOOGL,0.53292,2023-03-08 15:56:08,MSFT.MI,16.010891,,
5af5cc5c-9ea6-4201-b0eb-fd1fec1dbc9f,GOOGL,0.490775,2023-03-08 15:56:08,NVDA.MI,19.527512,,
5af5cc5c-9ea6-4201-b0eb-fd1fec1dbc9f,GOOGL,0.461675,2023-03-08 15:56:08,NFLX.BA,17.759262,,
5af5cc5c-9ea6-4201-b0eb-fd1fec1dbc9f,GOOGL,0.490775,2023-03-08 15:56:08,NVDA.BA,19.255375,,
5af5cc5c-9ea6-4201-b0eb-fd1fec1dbc9f,GOOGL,0.490775,2023-03-08 15:56:08,NVDAD.BA,19.527615,,
5af5cc5c-9ea6-4201-b0eb-fd1fec1dbc9f,GOOGL,0.461675,2023-03-08 15:56:08,NFLXD.BA,17.759262,,
5af5cc5c-9ea6-4201-b0eb-fd1fec1dbc9f,GOOGL,0.670833,2023-03-08 15:56:08,TSLAD.BA,20.144941,,
5af5cc5c-9ea6-4201-b0eb-fd1fec1dbc9f,GOOGL,0.53292,2023-03-08 15:56:08,MSFTD.BA,16.010695,,
5af5cc5c-9ea6-4201-b0eb-fd1fec1dbc9f,GOOGL,0.53292,2023-03-08 15:56:08,MSFTB.BA,16.010702,,
5af5cc5c-9ea6-4201-b0eb-fd1fec1dbc9f,GOOGL,0.53292,2023-03-08 15:56:08,MSFTC.BA,16.010702,,
5af5cc5c-9ea6-4201-b0eb-fd1fec1dbc9f,GOOGL,0.670833,2023-03-08 15:56:08,TSLAC.BA,20.144962,,
5af5cc5c-9ea6-4201-b0eb-fd1fec1dbc9f,GOOGL,0.490775,2023-03-08 15:56:08,NVDAC.BA,19.527645,,
5af5cc5c-9ea6-4201-b0eb-fd1fec1dbc9f,GOOGL,0.53292,2023-03-08 15:56:08,MSFT.SN,15.738357,,
5af5cc5c-9ea6-4201-b0eb-fd1fec1dbc9f,GOOGL,0.53292,2023-03-08 15:56:08,MSFTCL.SN,16.010555,,
22ffe125-7a3e-4343-b082-affe3ad95ff1,NFLX,0.357214,2023-03-08 12:45:52,NFLX,73.1384,,
9d76c470-1432-4a8c-af43-a8e42a451758,NFLX,0.25585,2023-03-08 12:30:48,NFLX,59.546333,,
