news_id,source_ticker,sentiment_score,time,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
0d4d22e1-1f12-4c53-8d25-26dcd4d0a0cc,MSFT,,2022-01-07 18:53:00,,7.694337,,
0d4d22e1-1f12-4c53-8d25-26dcd4d0a0cc,SONY,,2022-01-07 18:53:00,,8.528507,,
cb40bacb-8d51-4222-be92-67f9b29b6b58,AMZ.DE,0.6249,2022-01-07 18:24:30,,21.043303,,
cb40bacb-8d51-4222-be92-67f9b29b6b58,MSF.DE,0.6249,2022-01-07 18:24:30,,18.011703,,
cb40bacb-8d51-4222-be92-67f9b29b6b58,UPAB.DE,0.0,2022-01-07 18:24:30,,43.238716,,
cb40bacb-8d51-4222-be92-67f9b29b6b58,DC7.DE,0.31245,2022-01-07 18:24:30,,43.435234,,
cb40bacb-8d51-4222-be92-67f9b29b6b58,AMZN.MX,0.6249,2022-01-07 18:24:30,,21.03958,,
cb40bacb-8d51-4222-be92-67f9b29b6b58,MSFT.MX,0.6249,2022-01-07 18:24:30,,18.011415,,
cb40bacb-8d51-4222-be92-67f9b29b6b58,UPS.MX,0.0,2022-01-07 18:24:30,,43.234512,,
cb40bacb-8d51-4222-be92-67f9b29b6b58,EMR.MX,0.31245,2022-01-07 18:24:30,,39.66049,,
cb40bacb-8d51-4222-be92-67f9b29b6b58,DFS.MX,0.31245,2022-01-07 18:24:30,,43.432396,,
cb40bacb-8d51-4222-be92-67f9b29b6b58,MRVL1.MX,0.0,2022-01-07 18:24:30,,40.53109,,
cb40bacb-8d51-4222-be92-67f9b29b6b58,0UBI.L,0.0,2022-01-07 18:24:30,,40.529545,,
cb40bacb-8d51-4222-be92-67f9b29b6b58,0R08.L,0.0,2022-01-07 18:24:30,,43.234592,,
cb40bacb-8d51-4222-be92-67f9b29b6b58,0HNC.L,0.7528,2022-01-07 18:24:30,,54.65345,,
cb40bacb-8d51-4222-be92-67f9b29b6b58,0KEQ.L,0.6808,2022-01-07 18:24:30,,35.63272,,
cb40bacb-8d51-4222-be92-67f9b29b6b58,0R33.L,0.31245,2022-01-07 18:24:30,,39.66121,,
cb40bacb-8d51-4222-be92-67f9b29b6b58,0IBC.L,0.31245,2022-01-07 18:24:30,,43.432228,,
cb40bacb-8d51-4222-be92-67f9b29b6b58,MSF.BR,0.6249,2022-01-07 18:24:30,,18.010872,,
cb40bacb-8d51-4222-be92-67f9b29b6b58,UPSS34.SA,0.0,2022-01-07 18:24:30,,43.23593,,
cb40bacb-8d51-4222-be92-67f9b29b6b58,E1MR34.SA,0.31245,2022-01-07 18:24:30,,39.661804,,
cb40bacb-8d51-4222-be92-67f9b29b6b58,D1FS34.SA,0.31245,2022-01-07 18:24:30,,43.430138,,
cb40bacb-8d51-4222-be92-67f9b29b6b58,AMZN.SN,0.6249,2022-01-07 18:24:30,,21.04012,,
cb40bacb-8d51-4222-be92-67f9b29b6b58,MSFT.SN,0.6249,2022-01-07 18:24:30,,18.011868,,
cb40bacb-8d51-4222-be92-67f9b29b6b58,AMZNCL.SN,0.6249,2022-01-07 18:24:30,,21.039345,,
cb40bacb-8d51-4222-be92-67f9b29b6b58,UPS.SN,0.0,2022-01-07 18:24:30,,43.23917,,
cb40bacb-8d51-4222-be92-67f9b29b6b58,AMZN,0.6249,2022-01-07 18:24:30,,21.033972,,
cb40bacb-8d51-4222-be92-67f9b29b6b58,BMRN,0.7528,2022-01-07 18:24:30,,54.65757,,
cb40bacb-8d51-4222-be92-67f9b29b6b58,MSFT,0.6249,2022-01-07 18:24:30,,18.008863,,
cb40bacb-8d51-4222-be92-67f9b29b6b58,MRVL,0.0,2022-01-07 18:24:30,,40.53173,,
cb40bacb-8d51-4222-be92-67f9b29b6b58,PZZA,0.6808,2022-01-07 18:24:30,,46.366013,,
cb40bacb-8d51-4222-be92-67f9b29b6b58,EMR,0.31245,2022-01-07 18:24:30,,39.66281,,
cb40bacb-8d51-4222-be92-67f9b29b6b58,PVH,0.6808,2022-01-07 18:24:30,,35.631874,,
cb40bacb-8d51-4222-be92-67f9b29b6b58,DFS,0.31245,2022-01-07 18:24:30,,43.431957,,
cb40bacb-8d51-4222-be92-67f9b29b6b58,UPS,0.0,2022-01-07 18:24:30,,43.23722,,
d6bca841-cdf4-4579-b435-4e49564cea60,TGTX,0.6597,2022-01-07 17:38:05,,33.532665,,
d6bca841-cdf4-4579-b435-4e49564cea60,SHY,0.8868,2022-01-07 17:38:05,,50.02653,,
d6bca841-cdf4-4579-b435-4e49564cea60,IWM,0.7301,2022-01-07 17:38:05,,118.09079,,
d6bca841-cdf4-4579-b435-4e49564cea60,RSP,0.8316,2022-01-07 17:38:05,,40.545128,,
d6bca841-cdf4-4579-b435-4e49564cea60,^JPST-NV,0.64515,2022-01-07 17:38:05,,30.384071,,
d6bca841-cdf4-4579-b435-4e49564cea60,^JPST-TC,0.64515,2022-01-07 17:38:05,,30.384071,,
d6bca841-cdf4-4579-b435-4e49564cea60,^JPST-EU,0.64515,2022-01-07 17:38:05,,30.384071,,
d6bca841-cdf4-4579-b435-4e49564cea60,^JPST-IV,0.64515,2022-01-07 17:38:05,,30.384071,,
d6bca841-cdf4-4579-b435-4e49564cea60,JPST,0.64515,2022-01-07 17:38:05,,30.389969,,
d6bca841-cdf4-4579-b435-4e49564cea60,USMV,0.69075,2022-01-07 17:38:05,,207.8377,,
d6bca841-cdf4-4579-b435-4e49564cea60,AMZ.DE,0.9042,2022-01-07 17:38:05,,10.775342,,
d6bca841-cdf4-4579-b435-4e49564cea60,APC.DE,0.8807,2022-01-07 17:38:05,,7.576528,,
d6bca841-cdf4-4579-b435-4e49564cea60,PFE.DE,0.6673,2022-01-07 17:38:05,,12.61182,,
d6bca841-cdf4-4579-b435-4e49564cea60,LIN.DE,0.6673,2022-01-07 17:38:05,,21.501024,,
d6bca841-cdf4-4579-b435-4e49564cea60,BAC.DE,0.7301,2022-01-07 17:38:05,,75.596756,,
d6bca841-cdf4-4579-b435-4e49564cea60,UWS.DE,0.6597,2022-01-07 17:38:05,,13.724793,,
d6bca841-cdf4-4579-b435-4e49564cea60,OYC.DE,0.6597,2022-01-07 17:38:05,,18.167484,,
d6bca841-cdf4-4579-b435-4e49564cea60,AMZN.MX,0.9042,2022-01-07 17:38:05,,10.77368,,
d6bca841-cdf4-4579-b435-4e49564cea60,AAPL.MX,0.8807,2022-01-07 17:38:05,,7.57605,,
d6bca841-cdf4-4579-b435-4e49564cea60,DAL.MX,0.6597,2022-01-07 17:38:05,,18.16643,,
d6bca841-cdf4-4579-b435-4e49564cea60,VZ.MX,0.7301,2022-01-07 17:38:05,,75.58835,,
d6bca841-cdf4-4579-b435-4e49564cea60,DKNG.MX,0.7506,2022-01-07 17:38:05,,12.853919,,
d6bca841-cdf4-4579-b435-4e49564cea60,MRNA.MX,0.6597,2022-01-07 17:38:05,,8.654986,,
d6bca841-cdf4-4579-b435-4e49564cea60,PFE.MX,0.6673,2022-01-07 17:38:05,,12.611152,,
d6bca841-cdf4-4579-b435-4e49564cea60,SHY.MX,0.8868,2022-01-07 17:38:05,,35.468422,,
d6bca841-cdf4-4579-b435-4e49564cea60,IWM.MX,0.7301,2022-01-07 17:38:05,,118.05426,,
d6bca841-cdf4-4579-b435-4e49564cea60,USMV.MX,0.69075,2022-01-07 17:38:05,,207.75287,,
d6bca841-cdf4-4579-b435-4e49564cea60,GH.MX,0.7125,2022-01-07 17:38:05,,79.173904,,
d6bca841-cdf4-4579-b435-4e49564cea60,LINN.MX,0.6673,2022-01-07 17:38:05,,21.496445,,
d6bca841-cdf4-4579-b435-4e49564cea60,WMI.MX,0.6597,2022-01-07 17:38:05,,13.724146,,
