news_id,source_ticker,sentiment_score,time,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
b0514b7e-27ae-4b7c-97a1-9eb4d5ec5c50,AMZN,0.087509,2022-01-29 16:08:41,AMZN,121.92673,,
b0514b7e-27ae-4b7c-97a1-9eb4d5ec5c50,AMZN,-0.4939,2022-01-29 16:08:41,0QKU.L,22.311497,,
b0514b7e-27ae-4b7c-97a1-9eb4d5ec5c50,AMZN,-0.4939,2022-01-29 16:08:41,RY,22.311623,,
b0514b7e-27ae-4b7c-97a1-9eb4d5ec5c50,AMZN,0.7579,2022-01-29 16:08:41,MTDS.TA,59.912647,,
b0514b7e-27ae-4b7c-97a1-9eb4d5ec5c50,AMZN,0.156409,2022-01-29 16:08:41,AMZN.SN,82.07938,,
b0514b7e-27ae-4b7c-97a1-9eb4d5ec5c50,AMZN,0.156409,2022-01-29 16:08:41,AMZNCL.SN,82.07938,,
b0514b7e-27ae-4b7c-97a1-9eb4d5ec5c50,AMZN,0.156409,2022-01-29 16:08:41,AMZ.DE,82.13174,,
b0514b7e-27ae-4b7c-97a1-9eb4d5ec5c50,AMZN,0.156409,2022-01-29 16:08:41,AMZN.MX,82.1311,,
3318d426-8c0f-4623-bb54-9ebdc133df2d,AMZN,0.6908,2022-01-29 11:12:00,AMZN,13.700027,,
3318d426-8c0f-4623-bb54-9ebdc133df2d,AMZN,0.1027,2022-01-29 11:12:00,AMD,25.214085,,
3318d426-8c0f-4623-bb54-9ebdc133df2d,AMZN,0.1027,2022-01-29 11:12:00,A1MD34.SA,25.214144,,
3318d426-8c0f-4623-bb54-9ebdc133df2d,AMZN,0.6908,2022-01-29 11:12:00,MSFT.MI,12.789433,,
3318d426-8c0f-4623-bb54-9ebdc133df2d,AMZN,0.6908,2022-01-29 11:12:00,MSFTD.BA,12.789476,,
3318d426-8c0f-4623-bb54-9ebdc133df2d,AMZN,0.6908,2022-01-29 11:12:00,MSFTB.BA,12.789476,,
3318d426-8c0f-4623-bb54-9ebdc133df2d,AMZN,0.6908,2022-01-29 11:12:00,MSFTC.BA,12.789476,,
3318d426-8c0f-4623-bb54-9ebdc133df2d,AMZN,0.230482,2022-01-29 11:12:00,INTCD.BA,32.77706,,
3318d426-8c0f-4623-bb54-9ebdc133df2d,AMZN,0.6908,2022-01-29 11:12:00,AMZN.SN,13.699962,,
3318d426-8c0f-4623-bb54-9ebdc133df2d,AMZN,0.6908,2022-01-29 11:12:00,MSFTCL.SN,12.789455,,
3318d426-8c0f-4623-bb54-9ebdc133df2d,AMZN,0.6908,2022-01-29 11:12:00,AMZNCL.SN,13.699962,,
3318d426-8c0f-4623-bb54-9ebdc133df2d,AMZN,0.230482,2022-01-29 11:12:00,INTCCL.SN,32.776863,,
3318d426-8c0f-4623-bb54-9ebdc133df2d,AMZN,0.6908,2022-01-29 11:12:00,AMZ.DE,13.699917,,
3318d426-8c0f-4623-bb54-9ebdc133df2d,AMZN,0.1027,2022-01-29 11:12:00,AMD.DE,25.214352,,
3318d426-8c0f-4623-bb54-9ebdc133df2d,AMZN,0.6908,2022-01-29 11:12:00,AMZN.MX,13.699992,,
3318d426-8c0f-4623-bb54-9ebdc133df2d,AMZN,0.1027,2022-01-29 11:12:00,AMD.MX,25.214476,,
