trade_date,all_score,pos_score,neg_score,50_ma,200_ma,prices,capital,position,ratios,lst_capital,lst_ratios,real_delta,real_delta_ratio,pred_delta,pred_delta_ratio
2023-01-12,-0.1309122383594513,0.08925224542617798,-0.22016448378562928,114.18299999999999,114.18299999999999,136.71,1.0,0.0,0.9999327418519801,1.0,1,3.8200000000000216,0.3451318,1.921381025253071,0.10142898
2023-01-13,0.012499906122684465,0.19920603930950165,-0.18670613318681717,115.054,114.62470588235294,136.98,1.0004665769020387,0.007185291476686876,0.9823011977778628,1.0004749835418036,1,0.2699999999999818,-0.08876641,0.8032802027632673,-0.023239508
2023-01-17,-0.2529471566279729,0.14378916223843893,-0.39673631886641186,115.88960000000002,115.05461538461539,135.36,0.989048135482398,0.007028539217921085,0.9623203056438541,0.9886405721070125,1,-1.619999999999976,-0.31977138,0.6480452030378416,-0.06458492
2023-01-18,0.02778966318477284,0.20337894287976352,-0.1755892796949907,116.786,115.4377358490566,133.02,0.9718973698094874,0.007305366913503994,0.9998041853944724,0.971549707778035,1,-2.3400000000000034,-0.4077733,1.7076292805512447,0.07895361
2023-01-19,-0.3234601318836212,0.0792490541934967,-0.4027091860771179,117.6682,115.76333333333334,136.15,0.9814351119550133,0.0033023826203029596,0.4519849006678643,0.9944105601661859,1,3.1299999999999955,0.26079667,-0.0385308132844075,-0.1253791
2023-01-20,0.01071709043839398,0.2940527936991523,-0.28333570326075835,118.57539999999999,116.134,139.37,1.0038487071499664,0.007208484089271155,0.999999996738709,1.0179287533629107,1,3.219999999999999,0.2717969,3.908228543674724,0.39300737
2023-01-23,0.2618331511815389,0.5555888017018636,-0.2937556505203247,119.4284,116.54892857142856,143.27,1.0319382738635305,0.007202759844987817,0.9999999327049843,1.0464135215204435,1,3.9000000000000057,0.3549098,3.302835919636929,0.25832978
2023-01-24,0.0030824506984037446,0.16731473978827982,-0.16423228908987605,120.3644,117.01771929824562,143.14,1.0309954688818679,0.0071268373220002195,0.9894603281843217,1.0454640292485256,1,-0.1300000000000238,-0.13765635,0.9084026531705778,-0.016006805
2023-01-25,-0.3850647062063217,0.13369664847850798,-0.5187613546848298,121.19779999999999,117.46810344827585,141.5,1.0191667428163105,0.007202705170600388,0.9999997567766922,1.0334858190489478,1,-1.6399999999999864,-0.32221588,3.0458571220669897,0.25518954
2023-01-26,0.09705449740091959,0.33745491902033486,-0.24040042161941527,121.7904,117.87542372881356,147.3,1.0609405574410056,0.007202393246647239,0.9999724300111594,1.0758477819498942,1,5.800000000000011,0.58713704,2.099751033464527,0.12150785
2023-01-27,0.19387571378187698,0.2791797572916204,-0.08530404350974342,122.476,118.36583333333333,151.74,1.0929191223332446,0.007202380132823943,0.999971757252724,1.1082765949292392,1,4.439999999999998,0.42091122,2.094929124756655,0.12900859
2023-01-30,-0.307211092540196,0.1331126093864441,-0.4403237019266401,123.22640000000001,118.91295081967213,147.06,1.0594952701089582,0.007138754350417303,0.9911388345184703,1.0740948731401998,1,-4.680000000000007,-0.6937794,0.943435263947575,-0.004740417
2023-01-31,-0.02989639685704158,0.11369984425031222,-0.1435962411073538,123.82600000000001,119.36693548387096,148.97,1.0732409478258025,0.007204254677482403,0.9999645328870678,1.088045105750684,1,1.9099999999999968,0.11168235,2.049373843877492,0.11779928
2023-02-01,-0.11310489972432454,0.22395800749460856,-0.3370629072189331,124.5408,119.8368253968254,153.12,1.1031392143579455,0.007204409933716872,1.0,1.1183558205849817,1,4.150000000000006,0.385466,33.84243470825737,3.7986715
2023-02-02,0.27860672182093066,0.3874957039952278,-0.10888898217429717,125.3742,120.356875,188.77,1.3593697050548064,0.007187499988027677,0.9976528654249186,1.3787358166916601,1,35.650000000000006,4.235549,1.21044202623056,0.03328789
2023-02-03,0.15641238156593207,0.36548853462392633,-0.2090761530579943,126.9086,121.40938461538462,186.53,1.3573345284954048,1.48985667231065e-13,2.0689018078473546e-11,1.3623753344678464,1,-2.240000000000009,-0.3955508,-4.920283616805215,-0.6878169
2023-02-06,-0.1926190306742986,0.07850521802902222,-0.2711242487033208,128.442,122.39606060606062,186.06,1.3518784482788957,0.007276762603846056,1.0,1.3589425547155283,1,-0.4699999999999988,-0.1792128,11.69939383452406,1.2211357
2023-02-07,-0.10913796284619501,0.06927538619321935,-0.17841334903941436,129.9344,123.34626865671643,191.62,1.3500170525486075,2.9024376198871417e-05,0.0039946457038628124,1.3995516088067803,1,5.560000000000002,0.55780303,-1.1037595485948786,-0.24462435
2023-02-08,-0.047176492214202864,0.1378534197807312,-0.18502991199493407,131.522,124.35029411764705,183.43,1.3500087100721567,7.570070323515037e-19,1.0744878167675763e-16,1.3397335956759613,1,-8.189999999999998,-1.1227887,-7.353903477876354,-1.0073482
2023-02-09,-0.06086068414151669,0.1165884006768465,-0.1774490848183632,132.9624,125.20652173913044,177.92,1.3500087094728415,1.0359555339881607e-10,1.4075859080145612e-08,1.2994897309200621,1,-5.510000000000019,-0.79522604,-3.6157609229635694,-0.5357189
2023-02-10,-0.1026714401585715,0.1716130929333823,-0.27428453309195383,134.3452,125.95957142857144,174.15,1.349805904862013,5.023796557637237e-05,0.00662094901509077,1.2719544550344473,1,-3.769999999999982,-0.5825548,-1.0021747197650686,-0.23507495
2023-02-13,0.24420234229829577,0.3463277816772461,-0.10212543937895033,135.639,126.63830985915493,179.43,1.3499510370428747,2.855967650101175e-05,0.003684728037368929,1.3105184488477226,1,5.280000000000001,0.52358013,-1.119973405061581,-0.24458136
2023-02-14,0.10106391527435997,0.31382866339250043,-0.21276474811814047,136.8656,127.37152777777777,179.48,1.3484071469063286,0.007080137948289319,0.94106313281139,1.3108836381830755,1,0.0499999999999829,-0.11565588,0.5541086810362488,-0.07586157
2023-02-15,-0.09191024303436279,0.11058396100997925,-0.20249420404434204,138.0464,128.08534246575343,177.16,1.346501032148925,9.247797592525968e-12,1.2309299277407817e-09,1.2939388530226972,1,-2.319999999999993,-0.40532878,-4.103099182634177,-0.60547304
2023-02-16,0.22367531061172485,0.22367531061172485,0.0,139.11980000000003,128.7485135135135,172.44,1.3086499881531526,0.007591860786609429,0.9988659680484896,1.2594649797653754,1,-4.719999999999999,-0.6986684,1.356168244537237,0.03534766
2023-02-17,-0.04172961413860321,0.15320362150669098,-0.1949332356452942,140.12,129.33106666666666,172.88,1.3066862788896896,2.0719683258499725e-09,2.730219855148581e-07,1.2626786459164816,1,0.4399999999999977,-0.06798818,-3.022742647792116,-0.4923614
2023-02-21,-0.19708114862442017,0.14057911932468414,-0.3376602679491043,141.2952,129.90407894736845,172.08,1.3048464804007898,0.0017367736153406311,0.22978233373294318,1.2568356165508339,1,-0.799999999999983,-0.219547,-0.2419081345221172,-0.15262961
