volumn,vwap,open,close,high,low,time,num_trades
486340990.0,13.5183,13.778,13.497,13.838,13.297,2022-10-31 04:00:00,402621
432816900.0,13.6873,13.811,13.543,13.925,13.519,2022-11-01 04:00:00,374869
672627840.0,13.7772,13.85,13.219,14.21,13.2112,2022-11-02 04:00:00,574395
500064860.0,13.4271,13.043,13.421,13.781,12.956,2022-11-03 04:00:00,409161
612575910.0,13.9845,13.986,14.156,14.229,13.697,2022-11-04 04:00:00,509022
410060950.0,14.1856,14.228,14.301,14.412,13.954,2022-11-07 05:00:00,352055
595291990.0,14.613,14.801,14.602,14.891,14.216,2022-11-08 05:00:00,535637
454299100.0,13.9231,14.1615,13.776,14.211,13.759,2022-11-09 05:00:00,425251
700819250.0,15.2464,14.8,15.75,15.773,14.547,2022-11-10 05:00:00,660098
655487470.0,16.0599,15.8075,16.327,16.389,15.482,2022-11-11 05:00:00,594839
527852450.0,16.3148,16.218,16.295,16.54,15.922,2022-11-14 05:00:00,455947
545875500.0,16.7369,16.7215,16.666,16.998,16.382,2022-11-15 05:00:00,480284
649546840.0,16.0919,16.1615,15.91,16.362,15.873,2022-11-16 05:00:00,559750
710893560.0,15.8672,15.715,15.677,16.266,15.535,2022-11-17 05:00:00,609687
492071650.0,15.4139,15.966,15.409,16.002,15.12,2022-11-18 05:00:00,407362
404569310.0,15.3006,15.147,15.317,15.477,15.08,2022-11-21 05:00:00,331835
472866070.0,15.7256,15.328,16.038,16.0576,15.1216,2022-11-22 05:00:00,379050
427240930.0,16.353,16.098,16.519,16.527,16.048,2022-11-23 05:00:00,375319
167934300.0,16.3496,16.318,16.27,16.487,16.172,2022-11-25 05:00:00,150015
304152010.0,16.0156,16.026,15.827,16.357,15.725,2022-11-28 05:00:00,281581
298384490.0,15.7073,15.827,15.639,15.932,15.52,2022-11-29 05:00:00,258547
565178220.0,16.309,15.697,16.923,16.93,15.597,2022-11-30 05:00:00,452393
470976570.0,17.0605,16.999,17.135,17.265,16.635,2022-12-01 05:00:00,508850
371388580.0,16.6941,16.659,16.876,16.9326,16.445,2022-12-02 05:00:00,476275
352255170.0,16.7145,16.679,16.61,16.995,16.472,2022-12-05 05:00:00,437686
352694270.0,16.0674,16.53,15.987,16.573,15.819,2022-12-06 05:00:00,449699
372387580.0,16.0042,15.772,16.12,16.186,15.667,2022-12-07 05:00:00,353119
515455540.0,16.7701,16.273,17.169,17.179,15.959,2022-12-08 05:00:00,471681
465338190.0,17.2881,17.16,17.001,17.583,16.975,2022-12-09 05:00:00,458765
457327800.0,17.2136,17.037,17.535,17.538,16.797,2022-12-12 05:00:00,423422
656588760.0,18.1845,18.531,18.072,18.79,17.711,2022-12-13 05:00:00,833115
496790100.0,17.8752,17.987,17.674,18.252,17.42,2022-12-14 05:00:00,479673
478542100.0,16.9293,17.146,16.952,17.32,16.7,2022-12-15 05:00:00,564108
476931930.0,16.63,16.8642,16.571,17.041,16.41,2022-12-16 05:00:00,442324
354038770.0,16.2878,16.572,16.254,16.609,16.145,2022-12-19 05:00:00,368765
403259790.0,16.116,16.064,16.085,16.31,15.852,2022-12-20 05:00:00,363590
325025380.0,16.4684,16.114,16.501,16.627,16.102,2022-12-21 05:00:00,316062
564475270.0,15.3102,16.0935,15.339,16.138,14.882,2022-12-22 05:00:00,517229
349325630.0,15.131,15.196,15.206,15.339,14.883,2022-12-23 05:00:00,317423
464902260.0,14.4074,15.074,14.121,15.1,14.056,2022-12-27 05:00:00,425861
351066450.0,14.0628,13.927,14.036,14.262,13.884,2022-12-28 05:00:00,314623
354923240.0,14.5354,14.402,14.603,14.683,14.227,2022-12-29 05:00:00,306269
310489830.0,14.447,14.334,14.614,14.629,14.233,2022-12-30 05:00:00,303775
401276580.0,14.3681,14.851,14.315,14.996,14.096,2023-01-03 05:00:00,424974
431323600.0,14.6152,14.567,14.749,14.853,14.241,2023-01-04 05:00:00,367769
389168110.0,14.314,14.491,14.265,14.564,14.148,2023-01-05 05:00:00,365497
405043620.0,14.5982,14.474,14.859,15.01,14.034,2023-01-06 05:00:00,357261
504180560.0,15.7877,15.284,15.628,16.056,15.141,2023-01-09 05:00:00,518396
384101260.0,15.747,15.507,15.909,15.962,15.472,2023-01-10 05:00:00,360974
353194930.0,15.8237,15.8395,16.001,16.028,15.563,2023-01-11 05:00:00,339154
551277060.0,16.2032,16.1,16.511,16.637,15.492,2023-01-12 05:00:00,531717
447287060.0,16.6757,16.278,16.899,16.922,16.165,2023-01-13 05:00:00,426243
511102160.0,17.5131,16.899,17.702,17.728,16.899,2023-01-17 05:00:00,499106
439583300.0,17.524,17.667,17.377,17.873,17.282,2023-01-18 05:00:00,407659
452931600.0,16.9312,17.036,16.765,17.197,16.731,2023-01-19 05:00:00,378368
564967120.0,17.4243,17.011,17.839,17.856,16.825,2023-01-20 05:00:00,451870
655162590.0,18.8202,18.064,19.193,19.245,17.8175,2023-01-23 05:00:00,586657
496204100.0,19.1497,18.827,19.265,19.495,18.82,2023-01-24 05:00:00,427820
449537110.0,18.9909,18.9125,19.323,19.37,18.58,2023-01-25 05:00:00,401046
489535420.0,19.6421,19.701,19.802,20.166,19.278,2023-01-26 05:00:00,461621
542141980.0,20.1699,19.462,20.365,20.628,19.405,2023-01-27 05:00:00,519572
488611150.0,19.5543,19.95,19.162,20.14,19.15,2023-01-30 05:00:00,500091
498016580.0,19.4049,19.1695,19.537,19.687,18.95,2023-01-31 05:00:00,459639
660477040.0,20.3642,19.691,20.943,21.192,19.611,2023-02-01 05:00:00,622701
564275800.0,21.4552,21.0,21.709,21.949,20.7,2023-02-02 05:00:00,643708
429365950.0,21.3126,21.0,21.1,21.745,20.789,2023-02-03 05:00:00,468823
452065080.0,21.1985,20.806,21.089,21.57,20.786,2023-02-06 05:00:00,432986
662999610.0,21.6974,21.382,22.173,22.259,21.15,2023-02-07 05:00:00,638402
559651220.0,22.3817,22.387,22.205,22.878,22.008,2023-02-08 05:00:00,597057
523875780.0,22.6665,22.606,22.337,23.02,22.12,2023-02-09 05:00:00,569278
550736750.0,21.3152,21.69,21.265,22.0776,20.811,2023-02-10 05:00:00,606404
474918620.0,21.694,21.538,21.788,22.048,20.962,2023-02-13 05:00:00,463567
675435900.0,22.5682,21.578,22.971,23.0488,21.366,2023-02-14 05:00:00,697353
421148660.0,22.5468,22.549,22.764,22.855,22.106,2023-02-15 05:00:00,471919
412026280.0,22.2462,22.133,22.002,22.55,21.9268,2023-02-16 05:00:00,473577
465887640.0,21.3416,21.631,21.388,21.74,20.975,2023-02-17 05:00:00,552526
410014550.0,20.9405,21.0,20.655,21.4938,20.618,2023-02-21 05:00:00,427159
513088320.0,21.0021,20.707,20.754,21.104,20.421,2023-02-22 05:00:00,542700
1117995410.0,23.5205,23.44,23.664,23.888,23.025,2023-02-23 05:00:00,1259505
589672710.0,23.2086,23.225,23.286,23.474,22.947,2023-02-24 05:00:00,671466
452993670.0,23.6499,23.67,23.501,23.8799,23.454,2023-02-27 05:00:00,508293
455962800.0,23.4712,23.372,23.216,23.825,23.206,2023-02-28 05:00:00,451107
460025620.0,22.8149,23.192,22.698,23.2556,22.508,2023-03-01 05:00:00,502260
390074650.0,22.9351,22.488,23.314,23.3804,22.432,2023-03-02 05:00:00,426251
412393300.0,23.5345,23.32,23.89,23.9,23.13,2023-03-03 05:00:00,512060
