volumn,vwap,open,close,high,low,time,num_trades
31999562.0,102.9999,102.4,102.9,104.36,101.88,2023-02-06 05:00:00,335525
49010230.0,105.6714,103.22,107.64,108.18,103.12,2023-02-07 05:00:00,468454
94705515.0,99.9533,102.05,99.37,103.14,98.035,2023-02-08 05:00:00,968442
119410520.0,95.2717,100.0,95.01,100.03,93.63,2023-02-09 05:00:00,1198479
54955496.0,95.0367,95.45,94.57,96.75,94.25,2023-02-10 05:00:00,532872
50045332.0,94.4976,94.74,94.61,95.2,93.84,2023-02-13 05:00:00,429947
54726120.0,93.7985,94.43,94.68,94.845,92.26,2023-02-14 05:00:00,543054
50298481.0,96.0162,94.49,96.94,97.12,94.15,2023-02-15 05:00:00,449018
42462618.0,96.262,95.37,95.51,97.68,94.74,2023-02-16 05:00:00,375960
34273368.0,94.0959,94.85,94.35,95.5599,93.21,2023-02-17 05:00:00,321654
33629256.0,92.1747,93.0,91.79,93.1,91.72,2023-02-21 05:00:00,333166
30884017.0,91.6217,91.7,91.65,92.11,90.61,2023-02-22 05:00:00,279858
41206380.0,90.7235,91.92,90.89,91.94,89.76,2023-02-23 05:00:00,401387
36565893.0,89.0788,89.44,89.13,89.89,88.575,2023-02-24 05:00:00,387354
27502302.0,89.7756,89.87,89.87,90.16,89.335,2023-02-27 05:00:00,266805
30142039.0,90.3316,89.33,90.06,91.23,89.32,2023-02-28 05:00:00,274402
31028225.0,90.3273,89.98,90.36,91.03,89.67,2023-03-01 05:00:00,286688
32143229.0,91.0062,89.66,92.0,92.275,89.59,2023-03-02 05:00:00,296251
35160105.0,93.3614,92.48,93.65,93.73,92.45,2023-03-03 05:00:00,345728
32639313.0,95.178,94.015,95.13,95.97,94.0,2023-03-06 05:00:00,334565
27835476.0,94.2937,94.98,93.86,95.67,93.53,2023-03-07 05:00:00,304382
34103265.0,94.7642,94.12,94.25,95.955,94.0,2023-03-08 05:00:00,328384
28813532.0,93.6378,94.05,92.32,95.53,91.9,2023-03-09 05:00:00,315318
35941046.0,91.3306,92.17,90.63,92.79,90.395,2023-03-10 05:00:00,382178
37335573.0,91.4871,90.09,91.11,92.57,89.42,2023-03-13 04:00:00,406887
35971014.0,93.5868,92.56,93.97,94.36,92.44,2023-03-14 04:00:00,346286
50622050.0,95.3094,93.22,96.11,96.93,92.64,2023-03-15 04:00:00,479953
63907656.0,99.5885,96.2,100.32,101.19,95.5,2023-03-16 04:00:00,651145
60510907.0,101.4094,100.26,101.62,102.835,100.1,2023-03-17 04:00:00,499883
32960440.0,100.971,100.12,101.22,101.75,99.87,2023-03-20 04:00:00,356271
41891479.0,103.8525,101.25,104.92,105.1,101.22,2023-03-21 04:00:00,417682
43427419.0,104.9423,104.27,103.37,106.59,103.33,2023-03-22 04:00:00,475121
40797769.0,105.606,105.06,105.6,106.3,104.46,2023-03-23 04:00:00,428989
30411043.0,104.9376,104.99,105.44,105.49,103.84,2023-03-24 04:00:00,318007
31120864.0,103.1087,104.615,102.46,104.76,101.9273,2023-03-27 04:00:00,338738
32057865.0,100.6156,102.44,101.03,102.45,99.74,2023-03-28 04:00:00,315231
28779572.0,101.414,102.28,101.39,102.49,100.65,2023-03-29 04:00:00,303380
33086183.0,100.5814,100.91,100.89,101.155,99.78,2023-03-30 04:00:00,307213
36863369.0,102.9819,101.3,103.73,103.89,101.04,2023-03-31 04:00:00,319740
25035399.0,103.5452,102.39,104.36,104.53,101.93,2023-04-03 04:00:00,276477
24420079.0,104.7764,104.33,104.72,105.58,104.04,2023-04-04 04:00:00,264482
28290503.0,104.4706,105.78,104.47,106.1,103.66,2023-04-05 04:00:00,304591
48711480.0,107.3402,105.26,108.42,109.17,104.33,2023-04-06 04:00:00,438103
27067355.0,106.2515,106.98,106.44,107.59,105.12,2023-04-10 04:00:00,284367
26311803.0,105.5012,106.55,105.35,106.73,104.68,2023-04-11 04:00:00,283285
24370274.0,105.1308,106.58,104.64,106.75,104.34,2023-04-12 04:00:00,278816
24843579.0,106.9537,105.84,107.43,107.49,105.84,2023-04-13 04:00:00,259081
26578002.0,108.1096,106.89,108.87,108.94,106.84,2023-04-14 04:00:00,275240
37571218.0,105.3818,104.658,105.97,106.16,104.52,2023-04-17 04:00:00,412779
26596445.0,105.0297,106.49,104.5,106.54,104.07,2023-04-18 04:00:00,287842
20905684.0,104.1429,103.58,104.18,104.98,103.07,2023-04-19 04:00:00,231469
27820794.0,105.1439,103.91,105.29,106.25,103.8684,2023-04-20 04:00:00,292016
25800082.0,105.3463,105.47,105.41,106.0,104.78,2023-04-21 04:00:00,269134
23542829.0,105.891,105.49,105.97,106.63,104.7,2023-04-24 04:00:00,257295
46664104.0,105.3001,105.825,103.85,106.69,103.84,2023-04-25 04:00:00,451666
53347541.0,104.2998,104.92,103.71,106.35,102.63,2023-04-26 04:00:00,512841
50089187.0,107.0912,104.45,107.59,108.37,103.54,2023-04-27 04:00:00,454463
36139847.0,106.6966,107.04,107.34,107.35,105.09,2023-04-28 04:00:00,332382
26681680.0,107.3023,106.84,107.2,107.99,106.82,2023-05-01 04:00:00,275014
30997245.0,105.2795,107.14,105.32,107.2,103.71,2023-05-02 04:00:00,291368
21795405.0,105.93,105.53,105.41,107.49,104.96,2023-05-03 04:00:00,263704
23419506.0,104.8206,105.485,104.69,105.6,103.97,2023-05-04 04:00:00,270372
26639254.0,105.1334,104.82,105.57,105.88,104.11,2023-05-05 04:00:00,263254
26477845.0,107.1688,105.18,107.77,107.96,105.16,2023-05-08 04:00:00,274830
36360141.0,108.4601,108.39,107.35,110.15,107.19,2023-05-09 04:00:00,380333
63137967.0,110.6602,107.97,111.75,112.94,107.93,2023-05-10 04:00:00,644818
78895029.0,116.7094,115.395,116.57,117.92,114.41,2023-05-11 04:00:00,820239
41102330.0,117.0558,116.68,117.51,118.03,116.11,2023-05-12 04:00:00,449679
36265765.0,116.9817,116.11,116.51,118.48,116.01,2023-05-15 04:00:00,394410
45035558.0,119.3351,116.49,119.51,120.75,116.43,2023-05-16 04:00:00,439545
33323588.0,120.3427,119.61,120.84,121.67,118.89,2023-05-17 04:00:00,316015
35234233.0,122.3522,120.95,122.83,123.31,120.83,2023-05-18 04:00:00,345265
41353445.0,123.3535,123.55,122.76,125.97,122.15,2023-05-19 04:00:00,397585
35253034.0,125.2011,122.94,125.05,126.43,122.74,2023-05-22 04:00:00,343443
34046251.0,123.3122,124.16,122.56,124.625,122.2104,2023-05-23 04:00:00,354069
34182635.0,120.8865,121.12,120.9,121.91,119.86,2023-05-24 04:00:00,367783
42316986.0,123.645,124.52,123.48,125.32,121.96,2023-05-25 04:00:00,426170
35635937.0,124.4487,123.17,124.61,125.26,122.45,2023-05-26 04:00:00,346236
2095431.0,123.917,125.37,122.04,125.53,122.02,2023-05-30 04:00:00,34442
37276787.0,123.0389,122.75,122.87,124.0601,122.5,2023-05-31 04:00:00,302028
30772683.0,123.3956,122.815,123.72,124.42,122.62,2023-06-01 04:00:00,319579
26980147.0,124.8133,123.99,124.67,126.15,123.76,2023-06-02 04:00:00,293634
32305531.0,126.2297,124.01,126.01,127.43,123.84,2023-06-05 04:00:00,324258
26638295.0,127.2259,126.01,127.31,128.29,125.36,2023-06-06 04:00:00,287126
52538986.0,123.8273,126.97,122.5,129.04,122.12,2023-06-07 04:00:00,450250
29389167.0,122.2448,122.225,122.14,123.225,121.24,2023-06-08 04:00:00,318777
23656819.0,122.6821,122.25,122.23,123.755,121.91,2023-06-09 04:00:00,269516
28338743.0,122.9636,122.785,123.64,124.05,121.66,2023-06-12 04:00:00,290723
22278313.0,123.986,124.98,123.83,125.16,123.18,2023-06-13 04:00:00,263336
30592297.0,123.1685,123.1,123.67,124.05,121.45,2023-06-14 04:00:00,338046
35146268.0,124.3229,123.14,125.09,125.46,122.4,2023-06-15 04:00:00,329746
45535553.0,124.2631,125.93,123.53,126.108,123.28,2023-06-16 04:00:00,290638
26097492.0,123.1196,122.93,123.1,124.57,122.14,2023-06-20 04:00:00,283414
30306336.0,120.9343,122.4,120.55,122.66,120.1,2023-06-21 04:00:00,306075
26952246.0,121.5226,120.0,123.15,123.24,118.83,2023-06-22 04:00:00,309735
34913637.0,122.2015,121.38,122.34,122.7879,121.06,2023-06-23 04:00:00,267327
33969897.0,119.4698,120.76,118.34,122.0,118.265,2023-06-26 04:00:00,350404
39535900.0,117.8587,117.08,118.33,119.08,116.1,2023-06-27 04:00:00,404020
27074649.0,119.3973,117.09,120.18,120.39,116.85,2023-06-28 04:00:00,309738
24090902.0,119.0621,119.24,119.1,120.06,118.295,2023-06-29 04:00:00,266677
29532241.0,120.1879,120.17,119.7,121.08,119.69,2023-06-30 04:00:00,287759
14467850.0,119.5015,119.24,119.9,120.19,118.8182,2023-07-03 04:00:00,210871
27508009.0,121.6665,119.24,121.75,122.61,119.23,2023-07-05 04:00:00,302598
24772501.0,119.6263,119.795,120.11,120.3,118.4,2023-07-06 04:00:00,264976
21709549.0,120.0861,120.1,119.48,121.05,119.4,2023-07-07 04:00:00,255712
35315235.0,116.848,118.3,116.45,118.305,116.135,2023-07-10 04:00:00,440176
23073882.0,116.8884,116.29,117.14,117.71,115.35,2023-07-11 04:00:00,280046
30404409.0,119.1526,118.8,118.93,120.33,118.4145,2023-07-12 04:00:00,316402
44297915.0,123.7366,120.93,124.54,124.83,120.45,2023-07-13 04:00:00,461827
33283076.0,125.4449,124.8,125.42,126.775,123.49,2023-07-14 04:00:00,373867
25716215.0,125.0218,125.94,124.65,127.0999,124.195,2023-07-17 04:00:00,293748
26226447.0,123.677,124.6,123.76,124.68,122.96,2023-07-18 04:00:00,291915
37224033.0,122.8865,124.6,122.03,125.18,121.8,2023-07-19 04:00:00,391091
37882763.0,120.3438,121.42,119.2,124.09,118.22,2023-07-20 04:00:00,413490
71606474.0,119.9233,120.62,120.02,120.99,118.73,2023-07-21 04:00:00,360631
29723440.0,121.7785,121.66,121.53,123.0,120.98,2023-07-24 04:00:00,330432
52429551.0,123.7377,121.36,122.21,123.145,121.02,2023-07-25 04:00:00,545030
61682093.0,129.6672,130.07,129.27,130.98,128.32,2023-07-26 04:00:00,648133
44952074.0,131.1813,131.67,129.4,133.24,128.79,2023-07-27 04:00:00,475058
36534508.0,132.6017,130.78,132.58,133.74,130.57,2023-07-28 04:00:00,374467
28036031.0,132.563,132.73,132.72,133.525,131.775,2023-07-31 04:00:00,309717
23276440.0,131.7183,130.775,131.55,132.63,130.68,2023-08-01 04:00:00,279092
26273258.0,128.653,129.45,128.38,130.09,127.56,2023-08-02 04:00:00,320811
20159528.0,128.5182,127.97,128.45,129.385,127.42,2023-08-03 04:00:00,251757
26147158.0,129.3186,129.28,128.11,131.51,127.91,2023-08-04 04:00:00,349290
22743790.0,130.7664,129.16,131.53,131.61,129.02,2023-08-07 04:00:00,282728
23514181.0,130.8733,130.62,131.4,131.51,129.545,2023-08-08 04:00:00,273707
24912918.0,130.3166,131.66,129.66,132.04,129.0,2023-08-09 04:00:00,275278
20856154.0,130.4191,131.32,129.69,132.05,129.45,2023-08-10 04:00:00,256305
19591080.0,129.214,128.66,129.56,129.93,128.17,2023-08-11 04:00:00,234265
24685408.0,130.8382,129.39,131.33,131.37,128.96,2023-08-14 04:00:00,232091
19770732.0,130.1672,131.1,129.78,131.42,129.28,2023-08-15 04:00:00,232217
25216068.0,128.838,128.7,128.7,130.2809,127.865,2023-08-16 04:00:00,265450
33446280.0,130.3543,129.8,129.92,131.99,129.29,2023-08-17 04:00:00,355504
30354550.0,127.4146,128.51,127.46,129.25,126.3824,2023-08-18 04:00:00,344853
24798729.0,128.0947,127.175,128.37,128.725,126.56,2023-08-21 04:00:00,269714
22067520.0,129.2399,128.51,129.08,130.278,128.32,2023-08-22 04:00:00,231039
27819713.0,132.4202,130.18,132.37,133.41,129.87,2023-08-23 04:00:00,300711
28305694.0,131.0408,133.95,129.78,134.25,129.57,2023-08-24 04:00:00,297293
26762891.0,129.1121,129.54,129.88,130.76,127.25,2023-08-25 04:00:00,291617
20543266.0,131.0204,131.31,131.01,132.54,130.14,2023-08-28 04:00:00,231840
43075556.0,134.5256,132.24,134.57,136.57,132.24,2023-08-29 04:00:00,433419
27845769.0,135.4531,134.78,135.88,136.275,134.07,2023-08-30 04:00:00,294503
30053800.0,136.5854,136.01,136.17,138.0,135.79,2023-08-31 04:00:00,304844
21433687.0,135.6967,137.455,135.66,137.455,134.85,2023-09-01 04:00:00,276156
19403112.0,135.5901,135.44,135.77,136.42,134.5801,2023-09-05 04:00:00,249353
18684534.0,134.6693,136.02,134.46,136.5299,133.665,2023-09-06 04:00:00,244917
18844342.0,134.7585,133.59,135.26,135.58,132.95,2023-09-07 04:00:00,219430
23373988.0,136.0951,134.91,136.38,136.66,134.85,2023-09-08 04:00:00,242058
20763350.0,136.7394,136.54,136.92,137.48,135.785,2023-09-11 04:00:00,251391
18405505.0,135.7845,136.26,135.34,136.8701,135.19,2023-09-12 04:00:00,235940
20749496.0,135.9726,135.09,136.71,136.9,134.15,2023-09-13 04:00:00,242447
24750968.0,137.9219,137.6,138.1,138.695,136.24,2023-09-14 04:00:00,270596
38919614.0,137.4232,137.98,137.4,138.52,136.48,2023-09-15 04:00:00,301771
21861346.0,138.2949,136.61,138.21,139.16,136.61,2023-09-18 04:00:00,265310
20249253.0,137.6996,137.42,138.04,138.41,136.62,2023-09-19 04:00:00,223417
29927475.0,135.3337,138.08,133.74,138.08,133.62,2023-09-20 04:00:00,328399
31503910.0,130.953,131.44,130.44,132.23,130.07,2023-09-21 04:00:00,354317
26397337.0,130.7518,130.76,130.25,132.025,129.6,2023-09-22 04:00:00,258663
20094643.0,130.4679,129.83,131.11,131.17,128.96,2023-09-25 04:00:00,248208
25718704.0,128.3235,129.77,128.565,130.3645,127.22,2023-09-26 04:00:00,311454
22746452.0,129.8418,128.57,130.54,130.895,128.57,2023-09-27 04:00:00,266519
22513132.0,131.9212,129.84,132.31,133.3,129.79,2023-09-28 04:00:00,267143
30859790.0,131.6697,133.28,130.86,134.05,130.36,2023-09-29 04:00:00,302951
22288038.0,133.3529,131.21,134.17,134.42,131.17,2023-10-02 04:00:00,281624
22971401.0,132.6848,133.94,132.43,134.26,131.84,2023-10-03 04:00:00,263426
26692295.0,134.6001,132.79,135.24,135.57,132.53,2023-10-04 04:00:00,302525
19832615.0,134.8006,135.07,135.07,135.49,133.45,2023-10-05 04:00:00,243521
27597598.0,136.9128,134.01,137.58,138.155,134.01,2023-10-06 04:00:00,317460
19278070.0,137.8531,136.94,138.42,138.94,135.61,2023-10-09 04:00:00,248607
27775413.0,138.5328,138.5,138.06,139.72,137.33,2023-10-10 04:00:00,302718
25882803.0,140.2596,138.58,140.55,141.11,138.58,2023-10-11 04:00:00,290868
24765537.0,139.725,141.05,138.97,141.22,138.26,2023-10-12 04:00:00,285432
23435599.0,137.7716,139.38,137.36,140.0,136.615,2023-10-13 04:00:00,282010
28486471.0,139.0005,138.17,139.095,139.63,137.99,2023-10-16 04:00:00,260687
23515780.0,139.1054,138.63,139.72,139.9,137.18,2023-10-17 04:00:00,266140
23374998.0,139.0895,139.445,137.96,140.72,137.38,2023-10-18 04:00:00,279193
26066011.0,138.3633,138.5,137.75,139.66,137.38,2023-10-19 04:00:00,298110
26260673.0,136.1323,137.33,135.6,137.87,135.08,2023-10-20 04:00:00,274947
26300730.0,136.4374,135.04,136.5,137.6599,133.95,2023-10-23 04:00:00,292094
44732321.0,137.3668,137.83,138.81,139.3599,137.42,2023-10-24 04:00:00,471752
84366208.0,126.4275,128.16,125.61,128.31,125.07,2023-10-25 04:00:00,1037335
57061140.0,122.5649,123.27,122.28,124.3297,121.27,2023-10-26 04:00:00,637954
44546506.0,121.7398,122.88,122.17,123.31,120.2057,2023-10-27 04:00:00,495923
28941124.0,124.4405,123.21,124.46,127.78,120.53,2023-10-30 04:00:00,334555
26292342.0,123.8319,125.06,124.08,125.37,122.685,2023-10-31 04:00:00,295749
30082438.0,125.5753,124.07,126.45,126.49,123.715,2023-11-01 04:00:00,321602
27124647.0,127.6499,128.42,127.49,128.98,126.93,2023-11-02 04:00:00,300441
26393109.0,128.916,128.02,129.1,129.525,127.86,2023-11-03 04:00:00,300860
19052740.0,129.7597,129.05,130.25,130.34,128.67,2023-11-06 05:00:00,240325
29728476.0,131.0593,130.71,130.97,131.91,129.88,2023-11-07 05:00:00,263377
26425849.0,131.5513,130.97,131.84,132.21,130.78,2023-11-08 05:00:00,252157
23744273.0,130.9828,131.96,130.24,132.55,130.065,2023-11-09 05:00:00,248993
26927826.0,131.7249,130.105,132.59,132.8,129.41,2023-11-10 05:00:00,250463
18324751.0,132.0901,131.78,132.09,132.59,131.25,2023-11-13 05:00:00,215592
32395178.0,134.2888,134.19,133.62,135.7,133.32,2023-11-14 05:00:00,320165
23594015.0,134.3673,134.87,134.62,135.03,133.57,2023-11-15 05:00:00,247415
28013179.0,136.4223,135.19,136.93,137.2199,134.32,2023-11-16 05:00:00,286114
37287691.0,134.9308,136.0,135.31,136.06,133.65,2023-11-17 05:00:00,360718
27850762.0,135.7784,133.69,136.25,136.66,133.62,2023-11-20 05:00:00,297035
22628522.0,136.6908,136.29,136.97,137.18,135.96,2023-11-21 05:00:00,234605
17620456.0,138.4474,137.47,138.49,139.42,137.47,2023-11-22 05:00:00,230833
12514322.0,136.7806,138.03,136.69,138.13,135.99,2023-11-24 05:00:00,160937
23436526.0,136.7408,136.03,136.41,138.42,136.0,2023-11-27 05:00:00,248789
18730032.0,136.6123,136.08,137.2,137.25,135.4222,2023-11-28 05:00:00,206189
23949222.0,135.8117,137.57,134.99,138.288,134.84,2023-11-29 05:00:00,284166
38988263.0,132.4926,135.05,132.53,135.55,131.28,2023-11-30 05:00:00,358857
31418763.0,131.5274,131.86,131.86,132.11,130.665,2023-12-01 05:00:00,330620
36669876.0,128.8308,129.88,129.27,130.03,127.9,2023-12-04 05:00:00,413363
27384784.0,130.7453,128.95,130.99,132.14,128.25,2023-12-05 05:00:00,300103
23576176.0,130.6166,131.44,130.02,131.84,129.875,2023-12-06 05:00:00,256049
56767100.0,136.9414,135.04,136.93,138.56,134.7,2023-12-07 05:00:00,538086
32260112.0,135.0359,134.2,134.99,136.4,134.025,2023-12-08 05:00:00,351553
31138011.0,132.7049,132.38,133.29,133.335,131.36,2023-12-11 05:00:00,338792
29032831.0,132.3093,131.81,132.52,133.0,131.26,2023-12-12 05:00:00,297352
30104775.0,132.5309,133.38,132.57,133.5,131.57,2023-12-13 05:00:00,316582
38722413.0,131.4345,133.38,131.94,133.72,129.685,2023-12-14 05:00:00,421683
50847113.0,132.2446,131.62,132.6,133.51,131.18,2023-12-15 05:00:00,312543
32257967.0,135.6374,132.63,135.8,137.1478,132.43,2023-12-18 05:00:00,346778
25476753.0,136.6825,136.84,136.65,137.47,136.08,2023-12-19 05:00:00,252630
49106888.0,139.7918,138.97,138.34,141.695,138.065,2023-12-20 05:00:00,494494
27488284.0,140.0422,139.49,140.42,140.685,139.18,2023-12-21 05:00:00,298716
26532199.0,141.308,140.77,141.49,141.99,140.71,2023-12-22 05:00:00,295604
16774333.0,141.6765,141.59,141.52,142.68,141.19,2023-12-26 05:00:00,207566
19628618.0,140.4333,141.59,140.37,142.08,139.886,2023-12-27 05:00:00,233501
16045712.0,140.3449,140.78,140.23,141.14,139.75,2023-12-28 05:00:00,199085
18733017.0,139.6106,139.63,139.69,140.36,138.78,2023-12-29 05:00:00,226476
23711220.0,137.7743,138.55,138.17,139.45,136.48,2024-01-02 05:00:00,313941
24212147.0,138.7415,137.25,138.92,139.63,137.08,2024-01-03 05:00:00,271651
27137735.0,137.2931,138.42,136.39,139.16,136.35,2024-01-04 05:00:00,278803
22513854.0,135.9907,136.745,135.73,137.1558,135.15,2024-01-05 05:00:00,254931
21403982.0,138.0736,136.29,138.84,139.01,136.26,2024-01-08 05:00:00,251454
24759598.0,140.4414,138.5,140.95,141.485,138.15,2024-01-09 05:00:00,309524
21320203.0,142.0843,141.0,142.28,143.0,140.91,2024-01-10 05:00:00,257692
24008722.0,142.322,143.49,142.08,145.22,140.635,2024-01-11 05:00:00,318686
18785514.0,142.6702,142.67,142.65,143.195,141.82,2024-01-12 05:00:00,232689
22670467.0,142.5747,142.0,142.49,144.35,141.45,2024-01-16 05:00:00,302830
20968649.0,140.7199,141.345,141.47,141.84,138.9,2024-01-17 05:00:00,273714
25746417.0,143.2228,142.05,143.48,144.21,141.99,2024-01-18 05:00:00,307170
34271867.0,145.8214,144.74,146.38,146.45,144.38,2024-01-19 05:00:00,350958
32099269.0,146.8356,147.1,145.99,148.39,145.84,2024-01-22 05:00:00,351852
21636129.0,146.6585,145.89,147.04,147.182,145.5,2024-01-23 05:00:00,237679
25233450.0,149.0058,148.54,148.7,149.855,148.1,2024-01-24 05:00:00,326217
29149069.0,151.6479,150.065,151.87,153.05,149.54,2024-01-25 05:00:00,398589
26097894.0,151.9714,151.1,152.185,152.535,151.01,2024-01-26 05:00:00,317439
27767291.0,152.7423,152.06,153.51,153.78,151.43,2024-01-29 05:00:00,333034
36331833.0,150.8987,152.8,151.46,153.62,151.185,2024-01-30 05:00:00,486597
71889544.0,141.5604,143.62,140.1,144.0,139.87,2024-01-31 05:00:00,909208
40466549.0,141.6164,142.12,141.16,143.06,140.79,2024-02-01 05:00:00,479751
62499574.0,140.0231,139.26,142.38,142.62,136.5,2024-02-02 05:00:00,745391
38489305.0,143.9649,142.82,143.68,145.47,142.78,2024-02-05 05:00:00,491154
29121701.0,144.0627,144.65,144.1,145.36,143.19,2024-02-06 05:00:00,360452
25208862.0,145.0906,144.76,145.54,145.615,143.925,2024-02-07 05:00:00,314951
22563764.0,145.833,145.83,145.91,146.33,145.105,2024-02-08 05:00:00,290435
26829504.0,148.4581,146.68,149.0,149.44,146.18,2024-02-09 05:00:00,335476
21446485.0,148.1038,148.42,147.53,149.335,147.37,2024-02-12 05:00:00,297771
27837730.0,145.055,144.92,145.14,146.67,143.69,2024-02-13 05:00:00,369658
22704166.0,145.2894,146.08,145.94,146.52,144.094,2024-02-14 05:00:00,316585
